"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1982-09-04","82.0","53.0","0.10","0.00","0.00"
"1982-09-05","75.0","54.0","0.32","0.00","0.00"
"1982-09-06","68.0","51.0","0.00","0.00","0.00"
"1982-09-07","66.0","54.0","T","0.00","0.00"
"1982-09-08","75.0","59.0","0.00","0.00","0.00"
"1982-09-09","82.0","66.0","0.02","0.00","0.00"
"1982-09-10","80.0","69.0","0.25","0.00","0.00"
"1982-09-11","86.0","67.0","0.08","0.00","0.00"
"1982-09-12","77.0","62.0","0.15","0.00","0.00"
"1982-09-13","62.0","55.0","0.02","0.00","0.00"
"1982-09-14","59.0","50.0","0.15","0.00","0.00"
"1982-09-15","56.0","47.0","0.13","0.00","0.00"
"1982-09-16","59.0","48.0","T","0.00","0.00"
"1982-09-17","68.0","50.0","0.13","0.00","0.00"
"1982-09-18","68.0","44.0","0.00","0.00","0.00"
"1982-09-19","62.0","49.0","0.00","0.00","0.00"
"1982-09-20","58.0","40.0","0.00","0.00","0.00"
"1982-09-21","64.0","36.0","0.00","0.00","0.00"
"1982-09-22","69.0","41.0","0.00","0.00","0.00"
"1982-09-23","75.0","54.0","T","0.00","0.00"
"1982-09-24","61.0","47.0","T","0.00","0.00"
"1982-09-25","61.0","42.0","0.00","0.00","0.00"
"1982-09-26","67.0","43.0","0.00","0.00","0.00"
"1982-09-27","67.0","44.0","0.00","0.00","0.00"
"1982-09-28","74.0","56.0","T","0.00","0.00"
"1982-09-29","75.0","63.0","0.15","0.00","0.00"
"1982-09-30","64.0","50.0","0.00","0.00","0.00"
"1982-10-01","59.0","50.0","0.02","0.00","0.00"
"1982-10-02","60.0","45.0","0.40","0.00","0.00"
"1982-10-03","65.0","46.0","0.00","0.00","0.00"
"1982-10-04","76.0","46.0","0.00","0.00","0.00"
"1982-10-05","74.0","53.0","0.20","0.00","0.00"
"1982-10-06","71.0","44.0","0.18","0.00","0.00"
"1982-10-07","52.0","41.0","0.23","0.00","0.00"
"1982-10-08","60.0","38.0","T","0.00","0.00"
"1982-10-09","59.0","51.0","0.05","0.00","0.00"
"1982-10-10","57.0","49.0","0.15","0.00","0.00"
"1982-10-11","51.0","46.0","0.03","0.00","0.00"
"1982-10-12","52.0","45.0","0.06","0.00","0.00"
"1982-10-13","52.0","46.0","T","0.00","0.00"
"1982-10-14","69.0","44.0","0.01","0.00","0.00"
"1982-10-15","57.0","43.0","0.05","0.00","0.00"
"1982-10-16","55.0","33.0","T","0.00","0.00"
"1982-10-17","66.0","45.0","0.00","0.00","0.00"
"1982-10-18","68.0","44.0","0.00","0.00","0.00"
"1982-10-19","54.0","35.0","1.72","0.90","0.00"
"1982-10-20","41.0","29.0","0.09","0.50","T"
"1982-10-21","44.0","28.0","0.00","0.00","0.00"
"1982-10-22","56.0","27.0","0.00","0.00","0.00"
"1982-10-23","62.0","34.0","0.00","0.00","0.00"
"1982-10-24","64.0","42.0","0.00","0.00","0.00"
"1982-10-25","67.0","39.0","0.00","0.00","0.00"
"1982-10-26","65.0","40.0","0.00","0.00","0.00"
"1982-10-27","56.0","49.0","0.02","0.00","0.00"
"1982-10-28","53.0","47.0","T","0.00","0.00"
"1982-10-29","60.0","45.0","0.05","0.00","0.00"
"1982-10-30","50.0","34.0","0.00","0.00","0.00"
"1982-10-31","51.0","34.0","0.19","0.00","0.00"
"1982-11-01","56.0","39.0","T","0.00","0.00"
"1982-11-02","54.0","34.0","0.11","0.00","0.00"
"1982-11-03","40.0","28.0","0.10","0.90","T"
"1982-11-04","32.0","27.0","0.03","0.20","T"
"1982-11-05","31.0","27.0","T","T","T"
"1982-11-06","47.0","22.0","T","T","T"
"1982-11-07","53.0","32.0","0.00","0.00","0.00"
"1982-11-08","41.0","28.0","0.00","0.00","0.00"
"1982-11-09","39.0","34.0","0.59","T","0.00"
"1982-11-10","41.0","35.0","0.69","0.00","0.00"
"1982-11-11","38.0","35.0","0.89","0.20","T"
"1982-11-12","35.0","9.0","0.12","1.20","T"
"1982-11-13","20.0","6.0","0.03","0.40","T"
"1982-11-14","23.0","11.0","0.04","0.50","1.00"
"1982-11-15","39.0","11.0","0.00","0.00","1.00"
"1982-11-16","38.0","21.0","0.00","0.00","1.00"
"1982-11-17","45.0","21.0","0.00","0.00","T"
"1982-11-18","50.0","35.0","0.00","0.00","T"
"1982-11-19","57.0","46.0","0.38","0.00","0.00"
"1982-11-20","60.0","32.0","0.18","0.00","0.00"
"1982-11-21","35.0","24.0","0.10","T","0.00"
"1982-11-22","33.0","20.0","T","0.20","T"
"1982-11-23","21.0","9.0","0.00","0.00","T"
"1982-11-24","33.0","5.0","0.00","0.00","T"
"1982-11-25","36.0","19.0","T","T","0.00"
"1982-11-26","26.0","11.0","0.00","0.00","T"
"1982-11-27","35.0","10.0","0.00","0.00","T"
"1982-11-28","33.0","24.0","T","0.00","0.00"
"1982-11-29","37.0","31.0","T","0.00","T"
"1982-11-30","40.0","35.0","0.01","0.00","0.00"
"1982-12-01","53.0","38.0","0.01","0.00","0.00"
"1982-12-02","63.0","44.0","T","0.00","0.00"
"1982-12-03","45.0","26.0","0.00","0.00","0.00"
"1982-12-04","42.0","26.0","0.00","0.00","0.00"
"1982-12-05","38.0","29.0","T","0.00","0.00"
"1982-12-06","39.0","20.0","0.00","0.00","0.00"
"1982-12-07","21.0","14.0","T","T","0.00"
"1982-12-08","19.0","4.0","T","T","0.00"
"1982-12-09","22.0","1.0","0.00","0.00","0.00"
"1982-12-10","33.0","5.0","T","T","0.00"
"1982-12-11","17.0","1.0","0.00","0.00","0.00"
"1982-12-12","25.0","2.0","0.00","0.00","0.00"
"1982-12-13","36.0","21.0","T","T","0.00"
"1982-12-14","33.0","31.0","T","T","T"
"1982-12-15","33.0","19.0","0.06","0.70","T"
"1982-12-16","31.0","9.0","0.00","0.00","T"
"1982-12-17","34.0","18.0","0.00","0.00","T"
"1982-12-18","40.0","28.0","0.07","0.70","T"
"1982-12-19","32.0","28.0","T","T","1.00"
"1982-12-20","31.0","16.0","0.00","0.00","T"
"1982-12-21","32.0","16.0","0.00","0.00","T"
"1982-12-22","39.0","24.0","0.00","0.00","T"
"1982-12-23","39.0","35.0","T","0.00","0.00"
"1982-12-24","38.0","35.0","1.26","0.00","0.00"
"1982-12-25","38.0","17.0","1.35","1.40","T"
"1982-12-26","34.0","12.0","0.00","0.00","1.00"
"1982-12-27","31.0","22.0","0.43","4.50","1.00"
"1982-12-28","28.0","5.0","1.09","12.00","15.00"
"1982-12-29","12.0","-2.0","T","T","17.00"
"1982-12-30","23.0","-2.0","T","T","14.00"
"1982-12-31","28.0","18.0","T","T","14.00"
"1983-01-01","31.0","17.0","T","T","14.00"
"1983-01-02","23.0","8.0","T","T","13.00"
"1983-01-03","28.0","7.0","T","T","11.00"
"1983-01-04","36.0","19.0","0.00","0.00","11.00"
"1983-01-05","31.0","13.0","T","T","10.00"
"1983-01-06","36.0","22.0","0.32","0.80","9.00"
"1983-01-07","26.0","20.0","0.02","T","9.00"
"1983-01-08","30.0","18.0","T","T","9.00"
"1983-01-09","38.0","29.0","0.02","0.00","9.00"
"1983-01-10","36.0","21.0","0.09","0.90","8.00"
"1983-01-11","26.0","2.0","T","T","9.00"
"1983-01-12","24.0","1.0","0.00","0.00","9.00"
"1983-01-13","27.0","10.0","0.00","0.00","9.00"
"1983-01-14","30.0","18.0","0.02","0.10","9.00"
"1983-01-15","18.0","2.0","0.00","0.00","9.00"
"1983-01-16","23.0","2.0","T","T","9.00"
"1983-01-17","17.0","6.0","T","T","9.00"
"1983-01-18","14.0","-2.0","0.00","0.00","8.00"
"1983-01-19","24.0","7.0","0.00","0.00","8.00"
"1983-01-20","28.0","20.0","T","T","8.00"
"1983-01-21","32.0","22.0","0.00","0.00","8.00"
"1983-01-22","31.0","14.0","0.00","0.00","8.00"
"1983-01-23","33.0","22.0","0.00","0.00","8.00"
"1983-01-24","31.0","14.0","0.00","0.00","7.00"
"1983-01-25","14.0","5.0","0.06","0.80","8.00"
"1983-01-26","7.0","-7.0","0.00","0.00","8.00"
"1983-01-27","24.0","-7.0","0.00","0.00","8.00"
"1983-01-28","37.0","24.0","T","T","8.00"
"1983-01-29","36.0","24.0","0.14","0.60","7.00"
"1983-01-30","24.0","16.0","T","T","6.00"
"1983-01-31","22.0","9.0","T","T","6.00"
"1983-02-01","24.0","3.0","0.07","0.70","6.00"
"1983-02-02","24.0","17.0","0.80","6.20","8.00"
"1983-02-03","18.0","6.0","0.03","0.30","13.00"
"1983-02-04","11.0","-1.0","T","T","13.00"
"1983-02-05","17.0","-1.0","0.03","0.50","13.00"
"1983-02-06","16.0","1.0","T","T","14.00"
"1983-02-07","17.0","-8.0","0.00","0.00","12.00"
"1983-02-08","21.0","11.0","T","T","12.00"
"1983-02-09","27.0","20.0","0.06","0.40","12.00"
"1983-02-10","34.0","27.0","0.07","1.00","13.00"
"1983-02-11","32.0","28.0","0.09","1.50","13.00"
"1983-02-12","35.0","29.0","0.01","T","14.00"
"1983-02-13","38.0","32.0","0.00","0.00","14.00"
"1983-02-14","43.0","29.0","0.00","0.00","14.00"
"1983-02-15","39.0","35.0","0.00","0.00","13.00"
"1983-02-16","38.0","34.0","0.00","0.00","10.00"
"1983-02-17","37.0","26.0","0.00","0.00","10.00"
"1983-02-18","36.0","32.0","T","0.20","10.00"
"1983-02-19","41.0","35.0","0.03","0.00","9.00"
"1983-02-20","39.0","33.0","T","0.00","7.00"
"1983-02-21","39.0","32.0","0.00","0.00","7.00"
"1983-02-22","40.0","29.0","0.00","0.00","7.00"
"1983-02-23","42.0","26.0","T","T","6.00"
"1983-02-24","32.0","21.0","0.00","0.00","5.00"
"1983-02-25","30.0","14.0","0.00","0.00","5.00"
"1983-02-26","37.0","22.0","0.00","0.00","5.00"
"1983-02-27","46.0","37.0","T","0.00","5.00"
"1983-02-28","46.0","37.0","T","0.00","4.00"
"1983-03-01","41.0","35.0","0.08","0.00","3.00"
"1983-03-02","46.0","33.0","0.02","0.00","1.00"
"1983-03-03","61.0","38.0","0.00","0.00","T"
"1983-03-04","61.0","41.0","0.00","0.00","T"
"1983-03-05","51.0","46.0","0.30","0.00","T"
"1983-03-06","55.0","44.0","0.97","0.00","0.00"
"1983-03-07","46.0","25.0","0.02","T","0.00"
"1983-03-08","25.0","20.0","0.02","0.30","T"
"1983-03-09","32.0","20.0","T","T","T"
"1983-03-10","32.0","20.0","T","T","T"
"1983-03-11","40.0","22.0","0.00","0.00","T"
"1983-03-12","41.0","24.0","0.00","0.00","0.00"
"1983-03-13","52.0","28.0","0.00","0.00","0.00"
"1983-03-14","47.0","32.0","0.00","0.00","0.00"
"1983-03-15","37.0","30.0","0.40","4.00","0.00"
"1983-03-16","38.0","28.0","0.17","1.70","6.00"
"1983-03-17","36.0","30.0","0.14","1.00","4.00"
"1983-03-18","37.0","32.0","0.01","0.10","2.00"
"1983-03-19","33.0","26.0","0.00","0.00","2.00"
"1983-03-20","31.0","23.0","T","T","2.00"
"1983-03-21","31.0","22.0","T","T","2.00"
"1983-03-22","33.0","15.0","0.00","0.00","T"
"1983-03-23","36.0","15.0","0.00","0.00","T"
"1983-03-24","38.0","19.0","0.00","0.00","T"
"1983-03-25","39.0","24.0","0.00","0.00","T"
"1983-03-26","35.0","31.0","0.26","3.40","T"
"1983-03-27","37.0","28.0","0.21","3.50","6.00"
"1983-03-28","41.0","21.0","0.00","0.00","4.00"
"1983-03-29","39.0","24.0","0.08","0.30","1.00"
"1983-03-30","41.0","33.0","0.05","T","1.00"
"1983-03-31","43.0","35.0","0.49","T","T"
"1983-04-01","44.0","39.0","0.12","T","0.00"
"1983-04-02","49.0","36.0","T","T","0.00"
"1983-04-03","42.0","35.0","0.01","T","0.00"
"1983-04-04","50.0","29.0","0.01","0.10","T"
"1983-04-05","47.0","32.0","0.09","T","0.00"
"1983-04-06","37.0","33.0","0.44","4.60","2.00"
"1983-04-07","41.0","28.0","0.01","T","2.00"
"1983-04-08","53.0","25.0","0.00","0.00","0.00"
"1983-04-09","43.0","32.0","0.34","3.00","0.00"
"1983-04-10","49.0","33.0","T","T","1.00"
"1983-04-11","57.0","32.0","0.00","0.00","0.00"
"1983-04-12","44.0","36.0","0.67","0.20","0.00"
"1983-04-13","42.0","37.0","0.37","T","0.00"
"1983-04-14","37.0","28.0","1.56","13.60","3.00"
"1983-04-15","42.0","24.0","0.00","0.00","10.00"
"1983-04-16","38.0","26.0","0.04","0.30","7.00"
"1983-04-17","36.0","21.0","0.00","0.00","5.00"
"1983-04-18","39.0","23.0","0.00","0.00","4.00"
"1983-04-19","44.0","23.0","0.00","0.00","3.00"
"1983-04-20","52.0","29.0","0.00","0.00","1.00"
"1983-04-21","60.0","33.0","0.00","0.00","T"
"1983-04-22","66.0","42.0","T","0.00","0.00"
"1983-04-23","60.0","39.0","0.00","0.00","0.00"
"1983-04-24","69.0","30.0","0.00","0.00","0.00"
"1983-04-25","72.0","42.0","0.00","0.00","0.00"
"1983-04-26","72.0","53.0","T","0.00","0.00"
"1983-04-27","63.0","44.0","0.00","0.00","0.00"
"1983-04-28","64.0","43.0","0.30","0.00","0.00"
"1983-04-29","55.0","36.0","T","0.00","0.00"
"1983-04-30","60.0","44.0","0.01","0.00","0.00"
"1983-05-01","61.0","42.0","1.26","0.00","0.00"
"1983-05-02","65.0","39.0","0.10","0.00","0.00"
"1983-05-03","67.0","41.0","T","0.00","0.00"
"1983-05-04","57.0","40.0","T","0.00","0.00"
"1983-05-05","68.0","46.0","0.59","0.00","0.00"
"1983-05-06","59.0","47.0","0.88","0.00","0.00"
"1983-05-07","59.0","42.0","0.72","0.00","0.00"
"1983-05-08","59.0","36.0","0.00","0.00","0.00"
"1983-05-09","63.0","40.0","0.00","0.00","0.00"
"1983-05-10","74.0","49.0","T","0.00","0.00"
"1983-05-11","78.0","50.0","0.00","0.00","0.00"
"1983-05-12","72.0","51.0","1.27","0.00","0.00"
"1983-05-13","66.0","41.0","0.00","0.00","0.00"
"1983-05-14","55.0","43.0","0.00","0.00","0.00"
"1983-05-15","61.0","34.0","T","0.00","0.00"
"1983-05-16","58.0","42.0","T","0.00","0.00"
"1983-05-17","67.0","42.0","T","0.00","0.00"
"1983-05-18","59.0","46.0","0.03","0.00","0.00"
"1983-05-19","54.0","51.0","0.72","0.00","0.00"
"1983-05-20","65.0","45.0","T","0.00","0.00"
"1983-05-21","73.0","42.0","0.00","0.00","0.00"
"1983-05-22","68.0","49.0","0.00","0.00","0.00"
"1983-05-23","74.0","39.0","0.00","0.00","0.00"
"1983-05-24","73.0","54.0","0.02","0.00","0.00"
"1983-05-25","62.0","43.0","0.00","0.00","0.00"
"1983-05-26","70.0","40.0","T","0.00","0.00"
"1983-05-27","71.0","55.0","0.04","0.00","0.00"
"1983-05-28","67.0","47.0","0.24","0.00","0.00"
"1983-05-29","57.0","47.0","0.14","0.00","0.00"
"1983-05-30","58.0","48.0","0.19","0.00","0.00"
"1983-05-31","70.0","45.0","0.00","0.00","0.00"
"1983-06-01","73.0","44.0","0.00","0.00","0.00"
"1983-06-02","71.0","52.0","0.83","0.00","0.00"
"1983-06-03","71.0","53.0","0.68","0.00","0.00"
"1983-06-04","68.0","51.0","0.01","0.00","0.00"
"1983-06-05","64.0","50.0","T","0.00","0.00"
"1983-06-06","72.0","42.0","0.00","0.00","0.00"
"1983-06-07","76.0","50.0","0.00","0.00","0.00"
"1983-06-08","81.0","52.0","T","0.00","0.00"
"1983-06-09","78.0","52.0","0.00","0.00","0.00"
"1983-06-10","89.0","59.0","0.14","0.00","0.00"
"1983-06-11","86.0","66.0","0.00","0.00","0.00"
"1983-06-12","86.0","69.0","T","0.00","0.00"
"1983-06-13","84.0","64.0","0.80","0.00","0.00"
"1983-06-14","76.0","56.0","0.42","0.00","0.00"
"1983-06-15","72.0","54.0","0.00","0.00","0.00"
"1983-06-16","67.0","51.0","0.00","0.00","0.00"
"1983-06-17","73.0","46.0","0.00","0.00","0.00"
"1983-06-18","69.0","59.0","T","0.00","0.00"
"1983-06-19","82.0","61.0","0.00","0.00","0.00"
"1983-06-20","83.0","63.0","0.08","0.00","0.00"
"1983-06-21","84.0","66.0","0.74","0.00","0.00"
"1983-06-22","89.0","68.0","0.00","0.00","0.00"
"1983-06-23","85.0","62.0","0.00","0.00","0.00"
"1983-06-24","82.0","67.0","0.58","0.00","0.00"
"1983-06-25","91.0","66.0","0.00","0.00","0.00"
"1983-06-26","89.0","71.0","0.04","0.00","0.00"
"1983-06-27","74.0","59.0","0.28","0.00","0.00"
"1983-06-28","69.0","60.0","0.31","0.00","0.00"
"1983-06-29","68.0","61.0","0.31","0.00","0.00"
"1983-06-30","88.0","64.0","T","0.00","0.00"
"1983-07-01","84.0","65.0","0.03","0.00","0.00"
"1983-07-02","86.0","66.0","0.00","0.00","0.00"
"1983-07-03","83.0","64.0","1.65","0.00","0.00"
"1983-07-04","75.0","59.0","0.03","0.00","0.00"
"1983-07-05","71.0","55.0","0.00","0.00","0.00"
"1983-07-06","83.0","54.0","0.00","0.00","0.00"
"1983-07-07","89.0","66.0","0.00","0.00","0.00"
"1983-07-08","93.0","73.0","0.00","0.00","0.00"
"1983-07-09","92.0","73.0","0.00","0.00","0.00"
"1983-07-10","94.0","69.0","0.00","0.00","0.00"
"1983-07-11","81.0","67.0","0.00","0.00","0.00"
"1983-07-12","89.0","60.0","0.00","0.00","0.00"
"1983-07-13","96.0","67.0","0.00","0.00","0.00"
"1983-07-14","95.0","76.0","0.00","0.00","0.00"
"1983-07-15","90.0","74.0","0.01","0.00","0.00"
"1983-07-16","87.0","70.0","0.28","0.00","0.00"
"1983-07-17","87.0","67.0","0.46","0.00","0.00"
"1983-07-18","82.0","67.0","0.02","0.00","0.00"
"1983-07-19","92.0","69.0","0.38","0.00","0.00"
"1983-07-20","90.0","66.0","0.00","0.00","0.00"
"1983-07-21","95.0","79.0","0.00","0.00","0.00"
"1983-07-22","91.0","73.0","0.00","0.00","0.00"
"1983-07-23","86.0","71.0","0.00","0.00","0.00"
"1983-07-24","82.0","64.0","0.00","0.00","0.00"
"1983-07-25","82.0","64.0","0.00","0.00","0.00"
"1983-07-26","88.0","63.0","0.00","0.00","0.00"
"1983-07-27","79.0","70.0","0.18","0.00","0.00"
"1983-07-28","85.0","70.0","0.00","0.00","0.00"
"1983-07-29","95.0","71.0","0.00","0.00","0.00"
"1983-07-30","92.0","69.0","0.03","0.00","0.00"
"1983-07-31","84.0","67.0","0.00","0.00","0.00"
"1983-08-01","86.0","61.0","0.00","0.00","0.00"
"1983-08-02","93.0","63.0","0.00","0.00","0.00"
"1983-08-03","93.0","75.0","0.13","0.00","0.00"
"1983-08-04","88.0","71.0","0.00","0.00","0.00"
"1983-08-05","88.0","68.0","0.00","0.00","0.00"
"1983-08-06","96.0","71.0","0.00","0.00","0.00"
"1983-08-07","97.0","65.0","0.00","0.00","0.00"
"1983-08-08","87.0","69.0","0.00","0.00","0.00"
"1983-08-09","83.0","61.0","T","0.00","0.00"
"1983-08-10","88.0","68.0","T","0.00","0.00"
"1983-08-11","77.0","63.0","0.00","0.00","0.00"
"1983-08-12","83.0","57.0","0.00","0.00","0.00"
"1983-08-13","86.0","62.0","T","0.00","0.00"
"1983-08-14","90.0","62.0","0.00","0.00","0.00"
"1983-08-15","93.0","66.0","0.00","0.00","0.00"
"1983-08-16","92.0","70.0","0.58","0.00","0.00"
"1983-08-17","83.0","67.0","0.00","0.00","0.00"
"1983-08-18","87.0","68.0","0.06","0.00","0.00"
"1983-08-19","90.0","67.0","0.00","0.00","0.00"
"1983-08-20","83.0","62.0","0.15","0.00","0.00"
"1983-08-21","77.0","69.0","0.34","0.00","0.00"
"1983-08-22","81.0","65.0","0.00","0.00","0.00"
"1983-08-23","82.0","62.0","0.00","0.00","0.00"
"1983-08-24","83.0","67.0","0.11","0.00","0.00"
"1983-08-25","88.0","69.0","0.03","0.00","0.00"
"1983-08-26","90.0","71.0","1.10","0.00","0.00"
"1983-08-27","90.0","72.0","T","0.00","0.00"
"1983-08-28","88.0","70.0","T","0.00","0.00"
"1983-08-29","91.0","69.0","0.62","0.00","0.00"
"1983-08-30","83.0","69.0","T","0.00","0.00"
"1983-08-31","81.0","61.0","0.00","0.00","0.00"
"1983-09-01","86.0","62.0","0.00","0.00","0.00"
"1983-09-02","92.0","69.0","0.00","0.00","0.00"
"1983-09-03","81.0","70.0","T","0.00","0.00"
"1983-09-04","76.0","68.0","0.65","0.00","0.00"
"1983-09-05","76.0","64.0","0.03","0.00","0.00"
"1983-09-06","73.0","56.0","T","0.00","0.00"
"1983-09-07","77.0","52.0","0.00","0.00","0.00"
"1983-09-08","93.0","63.0","0.00","0.00","0.00"
"1983-09-09","84.0","71.0","0.27","0.00","0.00"
"1983-09-10","82.0","54.0","0.04","0.00","0.00"
"1983-09-11","67.0","48.0","0.02","0.00","0.00"
"1983-09-12","66.0","50.0","0.30","0.00","0.00"
"1983-09-13","66.0","47.0","0.00","0.00","0.00"
"1983-09-14","65.0","46.0","0.05","0.00","0.00"
"1983-09-15","55.0","53.0","1.39","0.00","0.00"
"1983-09-16","61.0","54.0","0.02","0.00","0.00"
"1983-09-17","70.0","48.0","0.10","0.00","0.00"
"1983-09-18","67.0","50.0","0.00","0.00","0.00"
"1983-09-19","55.0","48.0","0.21","0.00","0.00"
"1983-09-20","51.0","45.0","0.02","0.00","0.00"
"1983-09-21","51.0","42.0","0.01","0.00","0.00"
"1983-09-22","49.0","37.0","0.00","0.00","0.00"
"1983-09-23","60.0","30.0","0.00","0.00","0.00"
"1983-09-24","71.0","45.0","0.00","0.00","0.00"
"1983-09-25","78.0","46.0","0.00","0.00","0.00"
"1983-09-26","82.0","53.0","0.00","0.00","0.00"
"1983-09-27","85.0","56.0","0.00","0.00","0.00"
"1983-09-28","81.0","61.0","T","0.00","0.00"
"1983-09-29","70.0","59.0","0.18","0.00","0.00"
"1983-09-30","79.0","62.0","0.05","0.00","0.00"
"1983-10-01","78.0","60.0","0.00","0.00","0.00"
"1983-10-02","77.0","60.0","0.00","0.00","0.00"
"1983-10-03","60.0","53.0","T","0.00","0.00"
"1983-10-04","60.0","50.0","T","0.00","0.00"
"1983-10-05","65.0","44.0","0.00","0.00","0.00"
"1983-10-06","58.0","37.0","0.00","0.00","0.00"
"1983-10-07","60.0","46.0","0.07","0.00","0.00"
"1983-10-08","55.0","37.0","0.00","0.00","0.00"
"1983-10-09","57.0","34.0","T","0.00","0.00"
"1983-10-10","54.0","46.0","1.45","0.00","0.00"
"1983-10-11","57.0","38.0","0.44","0.00","0.00"
"1983-10-12","43.0","29.0","T","T","0.00"
"1983-10-13","45.0","29.0","T","0.00","0.00"
"1983-10-14","51.0","38.0","0.00","0.00","0.00"
"1983-10-15","56.0","42.0","0.10","0.00","0.00"
"1983-10-16","54.0","43.0","0.00","0.00","0.00"
"1983-10-17","57.0","31.0","0.00","0.00","0.00"
"1983-10-18","57.0","45.0","T","0.00","0.00"
"1983-10-19","51.0","44.0","0.27","0.00","0.00"
"1983-10-20","50.0","43.0","0.27","0.00","0.00"
"1983-10-21","51.0","42.0","T","0.00","0.00"
"1983-10-22","56.0","41.0","0.00","0.00","0.00"
"1983-10-23","44.0","37.0","0.00","0.00","0.00"
"1983-10-24","51.0","38.0","0.01","0.00","0.00"
"1983-10-25","55.0","31.0","0.00","0.00","0.00"
"1983-10-26","59.0","39.0","0.00","0.00","0.00"
"1983-10-27","70.0","39.0","0.00","0.00","0.00"
"1983-10-28","57.0","34.0","0.00","0.00","0.00"
"1983-10-29","52.0","27.0","0.00","0.00","0.00"
"1983-10-30","57.0","32.0","0.00","0.00","0.00"
"1983-10-31","52.0","41.0","T","0.00","0.00"
"1983-11-01","60.0","49.0","0.02","0.00","0.00"
"1983-11-02","61.0","45.0","T","0.00","0.00"
"1983-11-03","46.0","36.0","0.00","0.00","0.00"
"1983-11-04","47.0","28.0","0.00","0.00","0.00"
"1983-11-05","47.0","32.0","T","0.00","0.00"
"1983-11-06","51.0","39.0","0.00","0.00","0.00"
"1983-11-07","57.0","36.0","T","0.00","0.00"
"1983-11-08","50.0","36.0","0.46","T","0.00"
"1983-11-09","38.0","31.0","0.99","4.50","0.00"
"1983-11-10","32.0","29.0","0.00","0.00","T"
"1983-11-11","33.0","25.0","0.00","0.00","T"
"1983-11-12","31.0","23.0","0.02","0.20","T"
"1983-11-13","35.0","29.0","0.05","0.30","T"
"1983-11-14","38.0","34.0","0.33","T","0.00"
"1983-11-15","40.0","33.0","0.00","0.00","0.00"
"1983-11-16","38.0","27.0","0.00","0.00","0.00"
"1983-11-17","41.0","25.0","T","0.00","0.00"
"1983-11-18","44.0","37.0","T","0.00","0.00"
"1983-11-19","50.0","42.0","1.00","0.00","0.00"
"1983-11-20","50.0","35.0","0.01","T","0.00"
"1983-11-21","38.0","30.0","0.00","0.00","0.00"
"1983-11-22","31.0","28.0","0.04","T","0.00"
"1983-11-23","30.0","22.0","0.89","11.40","T"
"1983-11-24","25.0","14.0","T","T","10.00"
"1983-11-25","30.0","12.0","0.00","0.00","9.00"
"1983-11-26","24.0","17.0","0.00","0.00","9.00"
"1983-11-27","30.0","23.0","0.40","4.90","8.00"
"1983-11-28","31.0","25.0","0.59","7.30","15.00"
"1983-11-29","25.0","15.0","0.11","1.50","15.00"
"1983-11-30","18.0","12.0","0.02","0.30","14.00"
"1983-12-01","16.0","3.0","T","0.10","14.00"
"1983-12-02","17.0","-3.0","0.00","0.00","12.00"
"1983-12-03","21.0","-9.0","T","T","12.00"
"1983-12-04","25.0","11.0","T","T","12.00"
"1983-12-05","21.0","13.0","T","T","11.00"
"1983-12-06","19.0","6.0","0.00","0.00","10.00"
"1983-12-07","16.0","1.0","T","T","10.00"
"1983-12-08","14.0","-4.0","0.02","0.40","10.00"
"1983-12-09","13.0","1.0","T","T","10.00"
"1983-12-10","25.0","9.0","0.05","0.60","10.00"
"1983-12-11","30.0","19.0","0.12","1.20","11.00"
"1983-12-12","19.0","2.0","0.00","0.00","11.00"
"1983-12-13","28.0","14.0","0.41","6.30","10.00"
"1983-12-14","30.0","20.0","0.29","3.70","15.00"
"1983-12-15","20.0","3.0","0.29","3.10","16.00"
"1983-12-16","3.0","-11.0","T","T","19.00"
"1983-12-17","-4.0","-17.0","0.00","0.00","19.00"
"1983-12-18","-11.0","-24.0","0.00","0.00","19.00"
"1983-12-19","-11.0","-29.0","T","T","18.00"
"1983-12-20","1.0","-22.0","0.11","1.40","18.00"
"1983-12-21","11.0","-15.0","0.16","2.70","21.00"
"1983-12-22","-12.0","-20.0","0.00","0.00","20.00"
"1983-12-23","-17.0","-25.0","0.00","0.00","20.00"
"1983-12-24","-10.0","-25.0","0.00","0.00","20.00"
"1983-12-25","1.0","-11.0","T","T","20.00"
"1983-12-26","13.0","1.0","0.01","0.10","20.00"
"1983-12-27","13.0","5.0","0.07","1.40","16.00"
"1983-12-28","7.0","-5.0","0.00","0.00","16.00"
"1983-12-29","2.0","-9.0","T","T","16.00"
"1983-12-30","20.0","-6.0","0.00","0.00","16.00"
"1983-12-31","24.0","10.0","0.00","0.00","15.00"
"1984-01-01","25.0","8.0","T","T","15.00"
"1984-01-02","22.0","12.0","0.00","0.00","15.00"
"1984-01-03","41.0","18.0","T","0.00","13.00"
"1984-01-04","36.0","21.0","0.00","0.00","13.00"
"1984-01-05","43.0","27.0","0.00","0.00","13.00"
"1984-01-06","34.0","26.0","0.00","0.00","13.00"
"1984-01-07","36.0","20.0","0.00","0.00","12.00"
"1984-01-08","20.0","11.0","0.11","1.10","12.00"
"1984-01-09","21.0","4.0","0.02","0.50","13.00"
"1984-01-10","4.0","-12.0","0.00","0.00","13.00"
