"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1971-05-07","70.0","43.0","0.00","0.00","0.00"
"1971-05-08","65.0","43.0","0.00","0.00","0.00"
"1971-05-09","71.0","41.0","0.00","0.00","0.00"
"1971-05-10","75.0","49.0","0.00","0.00","0.00"
"1971-05-11","62.0","42.0","T","0.00","0.00"
"1971-05-12","64.0","34.0","0.00","0.00","0.00"
"1971-05-13","79.0","42.0","0.00","0.00","0.00"
"1971-05-14","84.0","48.0","0.00","0.00","0.00"
"1971-05-15","77.0","51.0","0.00","0.00","0.00"
"1971-05-16","78.0","43.0","0.00","0.00","0.00"
"1971-05-17","68.0","57.0","0.17","0.00","0.00"
"1971-05-18","59.0","43.0","0.14","0.00","0.00"
"1971-05-19","43.0","35.0","0.95","0.20","0.00"
"1971-05-20","64.0","40.0","T","0.00","0.00"
"1971-05-21","64.0","38.0","0.00","0.00","0.00"
"1971-05-22","62.0","52.0","0.00","0.00","0.00"
"1971-05-23","58.0","54.0","1.16","0.00","0.00"
"1971-05-24","60.0","45.0","0.26","0.00","0.00"
"1971-05-25","52.0","43.0","T","0.00","0.00"
"1971-05-26","64.0","42.0","0.00","0.00","0.00"
"1971-05-27","70.0","38.0","0.00","0.00","0.00"
"1971-05-28","73.0","40.0","0.00","0.00","0.00"
"1971-05-29","79.0","48.0","0.00","0.00","0.00"
"1971-05-30","79.0","59.0","0.00","0.00","0.00"
"1971-05-31","70.0","56.0","0.14","0.00","0.00"
"1971-06-01","60.0","50.0","0.36","0.00","0.00"
"1971-06-02","74.0","51.0","0.00","0.00","0.00"
"1971-06-03","85.0","55.0","0.00","0.00","0.00"
"1971-06-04","85.0","67.0","0.25","0.00","0.00"
"1971-06-05","84.0","63.0","0.09","0.00","0.00"
"1971-06-06","83.0","61.0","T","0.00","0.00"
"1971-06-07","70.0","55.0","0.57","0.00","0.00"
"1971-06-08","71.0","55.0","0.00","0.00","0.00"
"1971-06-09","74.0","55.0","0.00","0.00","0.00"
"1971-06-10","79.0","58.0","0.35","0.00","0.00"
"1971-06-11","84.0","66.0","T","0.00","0.00"
"1971-06-12","89.0","65.0","0.00","0.00","0.00"
"1971-06-13","86.0","65.0","0.00","0.00","0.00"
"1971-06-14","82.0","63.0","0.00","0.00","0.00"
"1971-06-15","85.0","61.0","0.00","0.00","0.00"
"1971-06-16","89.0","66.0","0.00","0.00","0.00"
"1971-06-17","93.0","71.0","0.00","0.00","0.00"
"1971-06-18","87.0","69.0","0.05","0.00","0.00"
"1971-06-19","81.0","68.0","0.73","0.00","0.00"
"1971-06-20","79.0","64.0","T","0.00","0.00"
"1971-06-21","77.0","56.0","T","0.00","0.00"
"1971-06-22","84.0","62.0","0.00","0.00","0.00"
"1971-06-23","86.0","58.0","0.25","0.00","0.00"
"1971-06-24","76.0","60.0","0.12","0.00","0.00"
"1971-06-25","71.0","55.0","T","0.00","0.00"
"1971-06-26","80.0","62.0","T","0.00","0.00"
"1971-06-27","96.0","70.0","0.00","0.00","0.00"
"1971-06-28","83.0","73.0","0.06","0.00","0.00"
"1971-06-29","87.0","65.0","0.69","0.00","0.00"
"1971-06-30","79.0","61.0","0.00","0.00","0.00"
"1971-07-01","77.0","58.0","0.00","0.00","0.00"
"1971-07-02","85.0","58.0","0.00","0.00","0.00"
"1971-07-03","85.0","66.0","0.00","0.00","0.00"
"1971-07-04","84.0","66.0","T","0.00","0.00"
"1971-07-05","85.0","59.0","0.00","0.00","0.00"
"1971-07-06","85.0","62.0","0.00","0.00","0.00"
"1971-07-07","82.0","65.0","2.39","0.00","0.00"
"1971-07-08","78.0","62.0","0.00","0.00","0.00"
"1971-07-09","78.0","58.0","0.00","0.00","0.00"
"1971-07-10","72.0","62.0","0.19","0.00","0.00"
"1971-07-11","80.0","61.0","0.00","0.00","0.00"
"1971-07-12","80.0","63.0","0.33","0.00","0.00"
"1971-07-13","77.0","61.0","0.00","0.00","0.00"
"1971-07-14","81.0","55.0","0.08","0.00","0.00"
"1971-07-15","79.0","55.0","0.00","0.00","0.00"
"1971-07-16","86.0","61.0","0.00","0.00","0.00"
"1971-07-17","80.0","55.0","0.00","0.00","0.00"
"1971-07-18","83.0","59.0","0.02","0.00","0.00"
"1971-07-19","79.0","52.0","0.00","0.00","0.00"
"1971-07-20","82.0","60.0","0.00","0.00","0.00"
"1971-07-21","90.0","57.0","0.00","0.00","0.00"
"1971-07-22","78.0","63.0","0.00","0.00","0.00"
"1971-07-23","82.0","58.0","0.00","0.00","0.00"
"1971-07-24","83.0","53.0","0.00","0.00","0.00"
"1971-07-25","77.0","61.0","0.00","0.00","0.00"
"1971-07-26","73.0","53.0","T","0.00","0.00"
"1971-07-27","79.0","49.0","0.50","0.00","0.00"
"1971-07-28","72.0","52.0","0.03","0.00","0.00"
"1971-07-29","70.0","47.0","0.40","0.00","0.00"
"1971-07-30","71.0","50.0","0.00","0.00","0.00"
"1971-07-31","81.0","50.0","0.00","0.00","0.00"
"1971-08-01","74.0","54.0","0.00","0.00","0.00"
"1971-08-02","71.0","46.0","0.00","0.00","0.00"
"1971-08-03","71.0","46.0","0.00","0.00","0.00"
"1971-08-04","75.0","49.0","0.00","0.00","0.00"
"1971-08-05","76.0","53.0","0.00","0.00","0.00"
"1971-08-06","81.0","57.0","0.00","0.00","0.00"
"1971-08-07","84.0","59.0","0.00","0.00","0.00"
"1971-08-08","85.0","62.0","0.00","0.00","0.00"
"1971-08-09","92.0","66.0","0.00","0.00","0.00"
"1971-08-10","81.0","60.0","0.14","0.00","0.00"
"1971-08-11","82.0","52.0","0.00","0.00","0.00"
"1971-08-12","89.0","67.0","T","0.00","0.00"
"1971-08-13","92.0","62.0","T","0.00","0.00"
"1971-08-14","79.0","57.0","T","0.00","0.00"
"1971-08-15","81.0","53.0","0.00","0.00","0.00"
"1971-08-16","86.0","56.0","0.00","0.00","0.00"
"1971-08-17","92.0","63.0","0.00","0.00","0.00"
"1971-08-18","77.0","67.0","0.38","0.00","0.00"
"1971-08-19","84.0","68.0","0.00","0.00","0.00"
"1971-08-20","85.0","61.0","0.00","0.00","0.00"
"1971-08-21","88.0","60.0","T","0.00","0.00"
"1971-08-22","97.0","67.0","0.00","0.00","0.00"
"1971-08-23","74.0","58.0","0.00","0.00","0.00"
"1971-08-24","81.0","61.0","0.01","0.00","0.00"
"1971-08-25","77.0","52.0","T","0.00","0.00"
"1971-08-26","75.0","50.0","0.00","0.00","0.00"
"1971-08-27","78.0","44.0","0.00","0.00","0.00"
"1971-08-28","85.0","49.0","0.00","0.00","0.00"
"1971-08-29","88.0","57.0","0.00","0.00","0.00"
"1971-08-30","77.0","66.0","0.06","0.00","0.00"
"1971-08-31","72.0","59.0","1.19","0.00","0.00"
"1971-09-01","87.0","68.0","T","0.00","0.00"
"1971-09-02","94.0","71.0","0.00","0.00","0.00"
"1971-09-03","91.0","72.0","0.00","0.00","0.00"
"1971-09-04","85.0","69.0","0.46","0.00","0.00"
"1971-09-05","82.0","61.0","0.01","0.00","0.00"
"1971-09-06","74.0","59.0","0.00","0.00","0.00"
"1971-09-07","92.0","57.0","0.00","0.00","0.00"
"1971-09-08","76.0","62.0","0.08","0.00","0.00"
"1971-09-09","69.0","60.0","0.31","0.00","0.00"
"1971-09-10","79.0","60.0","0.00","0.00","0.00"
"1971-09-11","77.0","59.0","0.00","0.00","0.00"
"1971-09-12","83.0","54.0","0.00","0.00","0.00"
"1971-09-13","79.0","48.0","0.00","0.00","0.00"
"1971-09-14","71.0","49.0","0.00","0.00","0.00"
"1971-09-15","67.0","43.0","0.01","0.00","0.00"
"1971-09-16","65.0","43.0","0.00","0.00","0.00"
"1971-09-17","62.0","38.0","T","0.00","0.00"
"1971-09-18","61.0","39.0","0.00","0.00","0.00"
"1971-09-19","63.0","35.0","0.00","0.00","0.00"
"1971-09-20","72.0","38.0","0.00","0.00","0.00"
"1971-09-21","62.0","50.0","T","0.00","0.00"
"1971-09-22","51.0","40.0","0.70","0.00","0.00"
"1971-09-23","65.0","34.0","0.00","0.00","0.00"
"1971-09-24","71.0","41.0","0.00","0.00","0.00"
"1971-09-25","54.0","48.0","0.08","0.00","0.00"
"1971-09-26","62.0","53.0","T","0.00","0.00"
"1971-09-27","72.0","62.0","0.11","0.00","0.00"
"1971-09-28","80.0","53.0","0.05","0.00","0.00"
"1971-09-29","70.0","43.0","0.92","0.00","0.00"
"1971-09-30","84.0","59.0","T","0.00","0.00"
"1971-10-01","74.0","61.0","0.11","0.00","0.00"
"1971-10-02","74.0","53.0","0.53","0.00","0.00"
"1971-10-03","56.0","44.0","0.00","0.00","0.00"
"1971-10-04","67.0","49.0","0.00","0.00","0.00"
"1971-10-05","67.0","50.0","0.00","0.00","0.00"
"1971-10-06","59.0","39.0","0.00","0.00","0.00"
"1971-10-07","64.0","34.0","T","0.00","0.00"
"1971-10-08","54.0","35.0","0.03","0.00","0.00"
"1971-10-09","52.0","39.0","0.03","0.00","0.00"
"1971-10-10","71.0","32.0","0.00","0.00","0.00"
"1971-10-11","56.0","35.0","0.00","0.00","0.00"
"1971-10-12","47.0","31.0","0.13","0.00","0.00"
"1971-10-13","58.0","42.0","T","0.00","0.00"
"1971-10-14","67.0","42.0","0.00","0.00","0.00"
"1971-10-15","59.0","36.0","0.00","0.00","0.00"
"1971-10-16","60.0","47.0","0.22","0.00","0.00"
"1971-10-17","76.0","53.0","T","0.00","0.00"
"1971-10-18","71.0","58.0","0.45","0.00","0.00"
"1971-10-19","66.0","43.0","0.00","0.00","0.00"
"1971-10-20","57.0","37.0","0.03","0.00","0.00"
"1971-10-21","59.0","50.0","0.31","0.00","0.00"
"1971-10-22","57.0","44.0","T","0.00","0.00"
"1971-10-23","54.0","47.0","0.00","0.00","0.00"
"1971-10-24","63.0","47.0","0.00","0.00","0.00"
"1971-10-25","61.0","46.0","T","0.00","0.00"
"1971-10-26","69.0","53.0","0.07","0.00","0.00"
"1971-10-27","63.0","40.0","2.22","0.00","0.00"
"1971-10-28","41.0","34.0","T","0.00","0.00"
"1971-10-29","42.0","35.0","0.29","0.00","0.00"
"1971-10-30","64.0","33.0","1.26","0.00","0.00"
"1971-10-31","42.0","29.0","0.00","0.00","0.00"
"1971-11-01","41.0","28.0","0.34","0.00","0.00"
"1971-11-02","44.0","31.0","T","0.00","0.00"
"1971-11-03","36.0","30.0","T","T","T"
"1971-11-04","40.0","22.0","0.00","0.00","0.00"
"1971-11-05","45.0","27.0","0.00","0.00","0.00"
"1971-11-06","27.0","16.0","T","T","T"
"1971-11-07","27.0","18.0","T","T","T"
"1971-11-08","41.0","21.0","0.00","0.00","0.00"
"1971-11-09","52.0","23.0","0.00","0.00","0.00"
"1971-11-10","55.0","29.0","0.00","0.00","0.00"
"1971-11-11","51.0","28.0","0.00","0.00","0.00"
"1971-11-12","57.0","32.0","0.00","0.00","0.00"
"1971-11-13","47.0","35.0","0.00","0.00","0.00"
"1971-11-14","50.0","42.0","T","0.00","0.00"
"1971-11-15","51.0","32.0","0.04","0.00","0.00"
"1971-11-16","54.0","42.0","0.54","0.00","0.00"
"1971-11-17","43.0","39.0","0.72","0.00","0.00"
"1971-11-18","39.0","33.0","T","T","0.00"
"1971-11-19","38.0","28.0","T","0.30","T"
"1971-11-20","39.0","22.0","T","T","0.00"
"1971-11-21","30.0","20.0","T","T","T"
"1971-11-22","29.0","16.0","0.07","0.70","0.00"
"1971-11-23","31.0","25.0","0.21","2.80","3.00"
"1971-11-24","32.0","24.0","T","T","3.00"
"1971-11-25","33.0","30.0","0.22","2.60","3.00"
"1971-11-26","33.0","25.0","0.30","4.10","4.00"
"1971-11-27","28.0","19.0","T","T","5.00"
"1971-11-28","28.0","24.0","0.22","2.60","6.00"
"1971-11-29","29.0","17.0","0.01","0.30","7.00"
"1971-11-30","27.0","8.0","0.00","0.00","7.00"
"1971-12-01","24.0","10.0","T","0.10","7.00"
"1971-12-02","27.0","18.0","0.00","0.00","7.00"
"1971-12-03","27.0","22.0","0.00","0.00","7.00"
"1971-12-04","32.0","24.0","0.10","1.70","7.00"
"1971-12-05","34.0","22.0","T","T","9.00"
"1971-12-06","35.0","26.0","T","0.00","7.00"
"1971-12-07","33.0","31.0","T","T","6.00"
"1971-12-08","32.0","14.0","0.04","0.60","5.00"
"1971-12-09","24.0","6.0","T","T","6.00"
"1971-12-10","32.0","19.0","0.01","T","5.00"
"1971-12-11","20.0","5.0","0.00","0.00","5.00"
"1971-12-12","11.0","-7.0","0.00","0.00","5.00"
"1971-12-13","18.0","-3.0","T","T","5.00"
"1971-12-14","28.0","18.0","0.04","0.40","5.00"
"1971-12-15","31.0","27.0","0.03","0.40","5.00"
"1971-12-16","28.0","-3.0","0.02","0.20","5.00"
"1971-12-17","3.0","-10.0","0.00","0.00","5.00"
"1971-12-18","20.0","-3.0","0.02","0.20","5.00"
"1971-12-19","19.0","11.0","0.01","0.10","5.00"
"1971-12-20","24.0","17.0","T","T","5.00"
"1971-12-21","23.0","12.0","0.00","0.00","5.00"
"1971-12-22","33.0","12.0","0.00","0.00","5.00"
"1971-12-23","35.0","33.0","T","T","4.00"
"1971-12-24","35.0","10.0","T","T","4.00"
"1971-12-25","31.0","15.0","T","T","3.00"
"1971-12-26","29.0","7.0","T","T","3.00"
"1971-12-27","9.0","3.0","0.33","6.00","3.00"
"1971-12-28","26.0","-3.0","T","T","9.00"
"1971-12-29","20.0","1.0","0.00","0.00","8.00"
"1971-12-30","24.0","9.0","0.10","3.10","10.00"
"1971-12-31","27.0","2.0","0.00","0.00","11.00"
"1972-01-01","27.0","11.0","0.00","0.00","10.00"
"1972-01-02","19.0","5.0","0.00","0.00","10.00"
"1972-01-03","11.0","-7.0","0.00","0.00","10.00"
"1972-01-04","0.0","-16.0","T","T","10.00"
"1972-01-05","15.0","-20.0","T","T","10.00"
"1972-01-06","35.0","-1.0","T","T","10.00"
"1972-01-07","29.0","15.0","0.00","0.00","9.00"
"1972-01-08","37.0","20.0","T","T","8.00"
"1972-01-09","33.0","23.0","0.00","0.00","7.00"
"1972-01-10","31.0","16.0","0.00","0.00","7.00"
"1972-01-11","19.0","10.0","0.01","0.30","7.00"
"1972-01-12","36.0","6.0","0.03","0.50","7.00"
"1972-01-13","6.0","-16.0","0.02","0.20","7.00"
"1972-01-14","-16.0","-26.0","T","T","7.00"
"1972-01-15","-14.0","-29.0","0.00","0.00","7.00"
"1972-01-16","29.0","-15.0","T","T","7.00"
"1972-01-17","34.0","17.0","0.00","0.00","7.00"
"1972-01-18","36.0","0.0","T","0.10","7.00"
"1972-01-19","5.0","-2.0","0.03","0.60","7.00"
"1972-01-20","9.0","4.0","0.03","0.50","8.00"
"1972-01-21","27.0","2.0","0.11","1.00","8.00"
"1972-01-22","28.0","-4.0","0.18","1.80","10.00"
"1972-01-23","7.0","-8.0","0.00","0.00","10.00"
"1972-01-24","14.0","-9.0","0.39","6.00","10.00"
"1972-01-25","-9.0","-20.0","0.00","0.00","16.00"
"1972-01-26","-9.0","-19.0","T","T","16.00"
"1972-01-27","-2.0","-12.0","T","0.30","15.00"
"1972-01-28","-7.0","-20.0","0.00","0.00","15.00"
"1972-01-29","4.0","-17.0","0.00","0.00","14.00"
"1972-01-30","11.0","-16.0","0.01","0.30","14.00"
"1972-01-31","20.0","4.0","0.03","0.60","14.00"
"1972-02-01","18.0","1.0","T","0.10","14.00"
"1972-02-02","18.0","5.0","0.08","1.70","15.00"
"1972-02-03","5.0","-7.0","T","T","16.00"
"1972-02-04","0.0","-10.0","0.00","0.00","16.00"
"1972-02-05","3.0","-8.0","T","T","16.00"
"1972-02-06","1.0","-13.0","0.00","0.00","15.00"
"1972-02-07","0.0","-24.0","0.00","0.00","15.00"
"1972-02-08","4.0","-12.0","0.00","0.00","15.00"
"1972-02-09","7.0","-19.0","0.00","0.00","15.00"
"1972-02-10","16.0","-11.0","0.00","0.00","15.00"
"1972-02-11","22.0","-3.0","T","T","14.00"
"1972-02-12","32.0","4.0","0.00","0.00","14.00"
"1972-02-13","31.0","28.0","0.00","0.00","13.00"
"1972-02-14","37.0","12.0","0.04","0.30","12.00"
"1972-02-15","15.0","0.0","0.00","0.00","11.00"
"1972-02-16","25.0","1.0","0.01","0.40","11.00"
"1972-02-17","33.0","21.0","0.29","3.80","12.00"
"1972-02-18","26.0","6.0","0.04","0.60","15.00"
"1972-02-19","23.0","-5.0","0.00","0.00","15.00"
"1972-02-20","31.0","8.0","0.00","0.00","15.00"
"1972-02-21","27.0","3.0","0.03","0.50","15.00"
"1972-02-22","15.0","-10.0","0.00","0.00","15.00"
"1972-02-23","33.0","13.0","0.00","0.00","15.00"
"1972-02-24","21.0","2.0","T","T","15.00"
"1972-02-25","20.0","7.0","T","0.10","15.00"
"1972-02-26","21.0","-7.0","0.00","0.00","15.00"
"1972-02-27","26.0","16.0","T","0.10","15.00"
"1972-02-28","33.0","18.0","0.00","0.00","14.00"
"1972-02-29","30.0","17.0","T","T","14.00"
"1972-03-01","17.0","-5.0","0.09","1.60","14.00"
"1972-03-02","9.0","-11.0","T","T","15.00"
"1972-03-03","21.0","3.0","0.21","3.70","15.00"
"1972-03-04","14.0","1.0","0.03","0.40","19.00"
"1972-03-05","13.0","-6.0","0.00","0.00","19.00"
"1972-03-06","39.0","8.0","T","0.10","19.00"
"1972-03-07","42.0","10.0","0.01","0.20","15.00"
"1972-03-08","19.0","1.0","0.00","0.00","15.00"
"1972-03-09","23.0","9.0","0.00","0.00","14.00"
"1972-03-10","32.0","12.0","0.00","0.00","14.00"
"1972-03-11","47.0","21.0","0.00","0.00","13.00"
"1972-03-12","38.0","27.0","0.00","0.00","9.00"
"1972-03-13","39.0","25.0","0.00","0.00","9.00"
"1972-03-14","40.0","20.0","0.00","0.00","8.00"
"1972-03-15","38.0","34.0","0.01","0.00","6.00"
"1972-03-16","46.0","35.0","T","0.00","4.00"
"1972-03-17","43.0","27.0","0.00","0.00","2.00"
"1972-03-18","45.0","24.0","T","T","1.00"
"1972-03-19","49.0","36.0","0.00","0.00","T"
"1972-03-20","53.0","36.0","0.02","0.00","T"
"1972-03-21","42.0","32.0","0.41","0.00","T"
"1972-03-22","40.0","27.0","0.00","0.00","T"
"1972-03-23","37.0","20.0","0.00","0.00","T"
"1972-03-24","37.0","18.0","0.00","0.00","T"
"1972-03-25","43.0","22.0","0.00","0.00","0.00"
"1972-03-26","33.0","28.0","0.30","2.50","0.00"
"1972-03-27","29.0","25.0","0.17","1.90","2.00"
"1972-03-28","36.0","25.0","T","T","3.00"
"1972-03-29","35.0","21.0","0.00","0.00","T"
"1972-03-30","36.0","22.0","0.00","0.00","T"
"1972-03-31","36.0","22.0","T","T","T"
"1972-04-01","37.0","28.0","0.02","0.40","T"
"1972-04-02","43.0","31.0","T","T","T"
"1972-04-03","36.0","23.0","0.06","0.60","T"
"1972-04-04","40.0","19.0","0.00","0.00","0.00"
"1972-04-05","50.0","20.0","0.00","0.00","0.00"
"1972-04-06","53.0","32.0","T","T","0.00"
"1972-04-07","33.0","20.0","0.16","2.00","2.00"
"1972-04-08","37.0","18.0","0.00","0.00","T"
"1972-04-09","42.0","28.0","0.02","0.20","T"
"1972-04-10","62.0","28.0","0.00","0.00","T"
"1972-04-11","44.0","33.0","0.08","0.00","0.00"
"1972-04-12","47.0","39.0","0.20","0.00","0.00"
"1972-04-13","43.0","36.0","0.01","0.00","0.00"
"1972-04-14","40.0","36.0","0.06","0.00","0.00"
"1972-04-15","61.0","37.0","0.00","0.00","0.00"
"1972-04-16","70.0","33.0","0.00","0.00","0.00"
"1972-04-17","77.0","39.0","0.00","0.00","0.00"
"1972-04-18","44.0","36.0","0.19","0.00","0.00"
"1972-04-19","51.0","39.0","0.04","0.00","0.00"
"1972-04-20","59.0","35.0","0.00","0.00","0.00"
"1972-04-21","48.0","33.0","0.71","4.80","T"
"1972-04-22","42.0","34.0","0.03","T","T"
"1972-04-23","45.0","33.0","0.02","T","0.00"
"1972-04-24","54.0","32.0","0.00","0.00","0.00"
"1972-04-25","61.0","30.0","0.00","0.00","0.00"
"1972-04-26","65.0","31.0","0.00","0.00","0.00"
"1972-04-27","61.0","37.0","T","0.00","0.00"
"1972-04-28","61.0","50.0","T","0.00","0.00"
"1972-04-29","58.0","48.0","0.09","0.00","0.00"
"1972-04-30","64.0","48.0","T","0.00","0.00"
"1972-05-01","55.0","46.0","0.36","0.00","0.00"
"1972-05-02","50.0","42.0","0.11","0.00","0.00"
"1972-05-03","68.0","34.0","T","0.00","0.00"
"1972-05-04","59.0","44.0","0.00","0.00","0.00"
"1972-05-05","58.0","39.0","0.05","0.00","0.00"
"1972-05-06","56.0","43.0","0.00","0.00","0.00"
"1972-05-07","59.0","40.0","0.00","0.00","0.00"
"1972-05-08","61.0","40.0","0.00","0.00","0.00"
"1972-05-09","65.0","43.0","0.00","0.00","0.00"
"1972-05-10","68.0","40.0","0.00","0.00","0.00"
"1972-05-11","68.0","49.0","0.00","0.00","0.00"
"1972-05-12","77.0","53.0","0.00","0.00","0.00"
"1972-05-13","66.0","50.0","0.10","0.00","0.00"
"1972-05-14","65.0","48.0","T","0.00","0.00"
"1972-05-15","73.0","40.0","0.00","0.00","0.00"
"1972-05-16","84.0","50.0","0.00","0.00","0.00"
"1972-05-17","89.0","55.0","0.00","0.00","0.00"
"1972-05-18","88.0","60.0","T","0.00","0.00"
"1972-05-19","88.0","60.0","0.00","0.00","0.00"
"1972-05-20","90.0","66.0","0.00","0.00","0.00"
"1972-05-21","79.0","63.0","T","0.00","0.00"
"1972-05-22","90.0","63.0","0.07","0.00","0.00"
"1972-05-23","87.0","60.0","0.50","0.00","0.00"
"1972-05-24","80.0","58.0","0.24","0.00","0.00"
"1972-05-25","80.0","61.0","0.07","0.00","0.00"
"1972-05-26","84.0","60.0","0.06","0.00","0.00"
"1972-05-27","82.0","62.0","T","0.00","0.00"
"1972-05-28","72.0","64.0","0.03","0.00","0.00"
"1972-05-29","66.0","48.0","0.59","0.00","0.00"
"1972-05-30","61.0","41.0","0.00","0.00","0.00"
"1972-05-31","69.0","38.0","0.00","0.00","0.00"
"1972-06-01","83.0","46.0","0.00","0.00","0.00"
"1972-06-02","84.0","56.0","0.06","0.00","0.00"
"1972-06-03","84.0","59.0","0.00","0.00","0.00"
"1972-06-04","82.0","54.0","T","0.00","0.00"
"1972-06-05","82.0","62.0","0.01","0.00","0.00"
"1972-06-06","83.0","57.0","0.00","0.00","0.00"
"1972-06-07","80.0","59.0","0.00","0.00","0.00"
"1972-06-08","86.0","56.0","0.00","0.00","0.00"
"1972-06-09","71.0","48.0","T","0.00","0.00"
"1972-06-10","69.0","41.0","0.00","0.00","0.00"
"1972-06-11","78.0","44.0","0.08","0.00","0.00"
"1972-06-12","92.0","66.0","T","0.00","0.00"
"1972-06-13","92.0","60.0","0.79","0.00","0.00"
"1972-06-14","79.0","62.0","0.01","0.00","0.00"
"1972-06-15","68.0","48.0","0.00","0.00","0.00"
"1972-06-16","60.0","47.0","0.00","0.00","0.00"
"1972-06-17","73.0","46.0","0.00","0.00","0.00"
"1972-06-18","85.0","61.0","T","0.00","0.00"
"1972-06-19","74.0","62.0","0.50","0.00","0.00"
"1972-06-20","62.0","48.0","0.68","0.00","0.00"
"1972-06-21","70.0","44.0","0.00","0.00","0.00"
"1972-06-22","76.0","49.0","0.00","0.00","0.00"
"1972-06-23","74.0","44.0","0.00","0.00","0.00"
"1972-06-24","75.0","44.0","0.00","0.00","0.00"
"1972-06-25","79.0","53.0","0.00","0.00","0.00"
"1972-06-26","82.0","54.0","0.00","0.00","0.00"
"1972-06-27","83.0","63.0","1.03","0.00","0.00"
"1972-06-28","75.0","61.0","0.15","0.00","0.00"
"1972-06-29","84.0","56.0","0.00","0.00","0.00"
"1972-06-30","85.0","62.0","0.00","0.00","0.00"
"1972-07-01","86.0","63.0","0.01","0.00","0.00"
"1972-07-02","69.0","55.0","0.09","0.00","0.00"
"1972-07-03","69.0","51.0","0.08","0.00","0.00"
"1972-07-04","71.0","43.0","0.00","0.00","0.00"
"1972-07-05","76.0","45.0","0.00","0.00","0.00"
"1972-07-06","60.0","53.0","0.14","0.00","0.00"
"1972-07-07","74.0","48.0","0.00","0.00","0.00"
"1972-07-08","69.0","61.0","0.22","0.00","0.00"
"1972-07-09","84.0","62.0","0.00","0.00","0.00"
"1972-07-10","86.0","63.0","0.06","0.00","0.00"
"1972-07-11","84.0","67.0","0.10","0.00","0.00"
"1972-07-12","80.0","64.0","0.06","0.00","0.00"
"1972-07-13","80.0","57.0","T","0.00","0.00"
"1972-07-14","75.0","63.0","0.04","0.00","0.00"
"1972-07-15","78.0","54.0","0.00","0.00","0.00"
"1972-07-16","79.0","58.0","0.10","0.00","0.00"
"1972-07-17","72.0","58.0","0.62","0.00","0.00"
"1972-07-18","82.0","54.0","0.00","0.00","0.00"
"1972-07-19","83.0","60.0","T","0.00","0.00"
"1972-07-20","79.0","69.0","0.69","0.00","0.00"
"1972-07-21","91.0","70.0","0.28","0.00","0.00"
"1972-07-22","90.0","68.0","1.57","0.00","0.00"
"1972-07-23","84.0","68.0","0.00","0.00","0.00"
"1972-07-24","80.0","60.0","0.00","0.00","0.00"
"1972-07-25","75.0","55.0","0.00","0.00","0.00"
"1972-07-26","68.0","59.0","1.00","0.00","0.00"
"1972-07-27","68.0","60.0","0.00","0.00","0.00"
"1972-07-28","77.0","56.0","0.00","0.00","0.00"
"1972-07-29","83.0","60.0","0.00","0.00","0.00"
"1972-07-30","85.0","63.0","T","0.00","0.00"
"1972-07-31","79.0","63.0","0.06","0.00","0.00"
"1972-08-01","77.0","63.0","T","0.00","0.00"
"1972-08-02","77.0","60.0","T","0.00","0.00"
"1972-08-03","70.0","48.0","0.00","0.00","0.00"
"1972-08-04","73.0","55.0","0.00","0.00","0.00"
"1972-08-05","73.0","58.0","0.00","0.00","0.00"
"1972-08-06","75.0","50.0","0.53","0.00","0.00"
"1972-08-07","69.0","45.0","0.30","0.00","0.00"
"1972-08-08","66.0","50.0","T","0.00","0.00"
"1972-08-09","70.0","46.0","0.00","0.00","0.00"
"1972-08-10","75.0","55.0","T","0.00","0.00"
"1972-08-11","83.0","63.0","0.00","0.00","0.00"
"1972-08-12","83.0","59.0","0.00","0.00","0.00"
"1972-08-13","83.0","64.0","0.00","0.00","0.00"
"1972-08-14","90.0","68.0","0.00","0.00","0.00"
"1972-08-15","88.0","70.0","0.00","0.00","0.00"
"1972-08-16","97.0","76.0","0.00","0.00","0.00"
"1972-08-17","96.0","73.0","0.00","0.00","0.00"
"1972-08-18","93.0","74.0","T","0.00","0.00"
"1972-08-19","89.0","72.0","T","0.00","0.00"
"1972-08-20","97.0","72.0","0.00","0.00","0.00"
"1972-08-21","83.0","69.0","0.84","0.00","0.00"
"1972-08-22","70.0","57.0","0.07","0.00","0.00"
"1972-08-23","64.0","52.0","0.18","0.00","0.00"
"1972-08-24","61.0","53.0","0.06","0.00","0.00"
"1972-08-25","65.0","59.0","0.38","0.00","0.00"
"1972-08-26","65.0","61.0","0.08","0.00","0.00"
"1972-08-27","83.0","59.0","0.00","0.00","0.00"
"1972-08-28","89.0","58.0","0.00","0.00","0.00"
"1972-08-29","87.0","62.0","0.00","0.00","0.00"
"1972-08-30","86.0","65.0","0.01","0.00","0.00"
"1972-08-31","79.0","56.0","0.03","0.00","0.00"
"1972-09-01","68.0","49.0","0.00","0.00","0.00"
"1972-09-02","70.0","45.0","0.00","0.00","0.00"
"1972-09-03","62.0","48.0","0.03","0.00","0.00"
"1972-09-04","74.0","49.0","0.02","0.00","0.00"
"1972-09-05","71.0","52.0","0.11","0.00","0.00"
"1972-09-06","72.0","60.0","0.35","0.00","0.00"
