"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1874-04-26","50.0","28.0","T","M","M"
"1874-04-27","44.0","40.0","0.18","M","M"
"1874-04-28","53.0","34.0","0.00","M","M"
"1874-04-29","60.0","37.0","0.00","M","M"
"1874-04-30","71.0","40.0","0.00","M","M"
"1874-05-01","55.0","43.0","0.19","M","M"
"1874-05-02","64.0","40.0","0.00","M","M"
"1874-05-03","62.0","37.0","0.00","M","M"
"1874-05-04","62.0","31.0","0.00","M","M"
"1874-05-05","70.0","37.0","0.00","M","M"
"1874-05-06","71.0","41.0","0.00","M","M"
"1874-05-07","80.0","43.0","0.00","M","M"
"1874-05-08","90.0","54.0","0.00","M","M"
"1874-05-09","88.0","65.0","0.00","M","M"
"1874-05-10","77.0","62.0","0.00","M","M"
"1874-05-11","70.0","54.0","0.00","M","M"
"1874-05-12","62.0","45.0","0.00","M","M"
"1874-05-13","68.0","38.0","0.00","M","M"
"1874-05-14","60.0","44.0","0.62","M","M"
"1874-05-15","49.0","44.0","0.05","M","M"
"1874-05-16","61.0","38.0","0.02","M","M"
"1874-05-17","59.0","47.0","0.00","M","M"
"1874-05-18","70.0","39.0","0.00","M","M"
"1874-05-19","74.0","52.0","0.00","M","M"
"1874-05-20","66.0","44.0","0.00","M","M"
"1874-05-21","73.0","51.0","0.00","M","M"
"1874-05-22","62.0","52.0","0.17","M","M"
"1874-05-23","88.0","53.0","0.02","M","M"
"1874-05-24","68.0","59.0","0.58","M","M"
"1874-05-25","77.0","53.0","0.00","M","M"
"1874-05-26","90.0","54.0","0.00","M","M"
"1874-05-27","94.0","64.0","0.00","M","M"
"1874-05-28","92.0","70.0","T","M","M"
"1874-05-29","90.0","67.0","0.00","M","M"
"1874-05-30","82.0","67.0","T","M","M"
"1874-05-31","78.0","53.0","0.00","M","M"
"1874-06-01","74.0","50.0","0.00","M","M"
"1874-06-02","64.0","55.0","0.06","M","M"
"1874-06-03","71.0","53.0","0.04","M","M"
"1874-06-04","79.0","55.0","0.35","M","M"
"1874-06-05","73.0","51.0","0.00","M","M"
"1874-06-06","73.0","56.0","0.45","M","M"
"1874-06-07","72.0","56.0","0.25","M","M"
"1874-06-08","81.0","63.0","0.20","M","M"
"1874-06-09","69.0","55.0","0.00","M","M"
"1874-06-10","58.0","47.0","1.77","M","M"
"1874-06-11","56.0","47.0","0.26","M","M"
"1874-06-12","71.0","42.0","0.00","M","M"
"1874-06-13","72.0","54.0","0.15","M","M"
"1874-06-14","62.0","52.0","0.51","M","M"
"1874-06-15","69.0","56.0","2.80","M","M"
"1874-06-16","76.0","56.0","0.00","M","M"
"1874-06-17","88.0","61.0","0.00","M","M"
"1874-06-18","87.0","64.0","0.00","M","M"
"1874-06-19","90.0","64.0","T","M","M"
"1874-06-20","86.0","61.0","0.10","M","M"
"1874-06-21","90.0","64.0","0.00","M","M"
"1874-06-22","90.0","70.0","1.75","M","M"
"1874-06-23","94.0","73.0","0.00","M","M"
"1874-06-24","92.0","71.0","0.00","M","M"
"1874-06-25","90.0","66.0","0.98","M","M"
"1874-06-26","86.0","66.0","0.24","M","M"
"1874-06-27","91.0","65.0","1.33","M","M"
"1874-06-28","81.0","60.0","0.00","M","M"
"1874-06-29","82.0","53.0","0.00","M","M"
"1874-06-30","80.0","62.0","0.43","M","M"
"1874-07-01","79.0","60.0","0.00","M","M"
"1874-07-02","79.0","61.0","0.00","M","M"
"1874-07-03","94.0","66.0","0.00","M","M"
"1874-07-04","94.0","71.0","0.00","M","M"
"1874-07-05","96.0","70.0","0.00","M","M"
"1874-07-06","99.0","67.0","0.00","M","M"
"1874-07-07","90.0","68.0","0.60","M","M"
"1874-07-08","88.0","69.0","0.53","M","M"
"1874-07-09","85.0","65.0","0.06","M","M"
"1874-07-10","76.0","61.0","0.00","M","M"
"1874-07-11","80.0","57.0","0.00","M","M"
"1874-07-12","82.0","61.0","0.00","M","M"
"1874-07-13","89.0","64.0","0.00","M","M"
"1874-07-14","91.0","70.0","0.00","M","M"
"1874-07-15","75.0","60.0","0.00","M","M"
"1874-07-16","84.0","55.0","0.00","M","M"
"1874-07-17","89.0","65.0","0.00","M","M"
"1874-07-18","86.0","67.0","0.04","M","M"
"1874-07-19","80.0","62.0","0.00","M","M"
"1874-07-20","78.0","57.0","0.00","M","M"
"1874-07-21","85.0","53.0","0.00","M","M"
"1874-07-22","88.0","60.0","0.00","M","M"
"1874-07-23","86.0","68.0","0.00","M","M"
"1874-07-24","90.0","63.0","0.00","M","M"
"1874-07-25","93.0","67.0","0.50","M","M"
"1874-07-26","75.0","61.0","0.05","M","M"
"1874-07-27","77.0","53.0","0.00","M","M"
"1874-07-28","83.0","59.0","0.00","M","M"
"1874-07-29","87.0","63.0","0.15","M","M"
"1874-07-30","88.0","62.0","0.01","M","M"
"1874-07-31","86.0","65.0","0.00","M","M"
"1874-08-01","77.0","55.0","0.00","M","M"
"1874-08-02","75.0","57.0","0.12","M","M"
"1874-08-03","74.0","56.0","0.34","M","M"
"1874-08-04","79.0","61.0","0.15","M","M"
"1874-08-05","78.0","62.0","1.25","M","M"
"1874-08-06","82.0","63.0","0.00","M","M"
"1874-08-07","80.0","62.0","0.12","M","M"
"1874-08-08","86.0","61.0","0.00","M","M"
"1874-08-09","88.0","66.0","0.00","M","M"
"1874-08-10","90.0","65.0","0.02","M","M"
"1874-08-11","91.0","71.0","0.30","M","M"
"1874-08-12","81.0","66.0","0.00","M","M"
"1874-08-13","77.0","55.0","0.00","M","M"
"1874-08-14","76.0","60.0","0.00","M","M"
"1874-08-15","85.0","65.0","0.00","M","M"
"1874-08-16","93.0","64.0","0.25","M","M"
"1874-08-17","77.0","61.0","0.05","M","M"
"1874-08-18","82.0","56.0","0.00","M","M"
"1874-08-19","91.0","65.0","0.18","M","M"
"1874-08-20","78.0","65.0","0.00","M","M"
"1874-08-21","70.0","62.0","0.50","M","M"
"1874-08-22","68.0","57.0","0.00","M","M"
"1874-08-23","77.0","51.0","0.00","M","M"
"1874-08-24","79.0","62.0","0.00","M","M"
"1874-08-25","83.0","58.0","0.00","M","M"
"1874-08-26","75.0","59.0","0.01","M","M"
"1874-08-27","75.0","62.0","0.21","M","M"
"1874-08-28","75.0","66.0","0.18","M","M"
"1874-08-29","76.0","65.0","0.22","M","M"
"1874-08-30","75.0","54.0","0.00","M","M"
"1874-08-31","81.0","54.0","0.00","M","M"
"1874-09-01","85.0","58.0","0.00","M","M"
"1874-09-02","74.0","55.0","0.15","M","M"
"1874-09-03","67.0","44.0","0.00","M","M"
"1874-09-04","66.0","51.0","0.08","M","M"
"1874-09-05","74.0","48.0","0.00","M","M"
"1874-09-06","88.0","55.0","0.00","M","M"
"1874-09-07","92.0","64.0","0.00","M","M"
"1874-09-08","91.0","67.0","0.00","M","M"
"1874-09-09","86.0","68.0","0.00","M","M"
"1874-09-10","77.0","69.0","0.97","M","M"
"1874-09-11","85.0","64.0","0.90","M","M"
"1874-09-12","73.0","54.0","0.20","M","M"
"1874-09-13","72.0","45.0","0.00","M","M"
"1874-09-14","64.0","45.0","0.47","M","M"
"1874-09-15","61.0","38.0","0.00","M","M"
"1874-09-16","65.0","43.0","0.00","M","M"
"1874-09-17","65.0","50.0","0.05","M","M"
"1874-09-18","60.0","46.0","0.41","M","M"
"1874-09-19","53.0","45.0","1.31","M","M"
"1874-09-20","60.0","37.0","T","M","M"
"1874-09-21","62.0","46.0","T","M","M"
"1874-09-22","72.0","49.0","0.00","M","M"
"1874-09-23","76.0","45.0","0.00","M","M"
"1874-09-24","79.0","52.0","0.00","M","M"
"1874-09-25","68.0","55.0","0.44","M","M"
"1874-09-26","64.0","52.0","0.63","M","M"
"1874-09-27","57.0","47.0","0.15","M","M"
"1874-09-28","71.0","42.0","0.00","M","M"
"1874-09-29","65.0","45.0","0.00","M","M"
"1874-09-30","67.0","37.0","0.00","M","M"
"1874-10-01","66.0","50.0","0.00","M","M"
"1874-10-02","57.0","40.0","0.00","M","M"
"1874-10-03","59.0","36.0","0.00","M","M"
"1874-10-04","67.0","46.0","0.15","M","M"
"1874-10-05","61.0","52.0","0.58","M","M"
"1874-10-06","58.0","48.0","0.00","M","M"
"1874-10-07","61.0","36.0","0.00","M","M"
"1874-10-08","60.0","40.0","0.00","M","M"
"1874-10-09","67.0","52.0","0.00","M","M"
"1874-10-10","56.0","40.0","0.00","M","M"
"1874-10-11","46.0","34.0","0.05","M","M"
"1874-10-12","46.0","24.0","0.00","M","M"
"1874-10-13","55.0","27.0","0.10","M","M"
"1874-10-14","47.0","42.0","0.12","M","M"
"1874-10-15","51.0","43.0","0.00","M","M"
"1874-10-16","61.0","41.0","0.00","M","M"
"1874-10-17","62.0","43.0","0.00","M","M"
"1874-10-18","62.0","35.0","0.00","M","M"
"1874-10-19","74.0","44.0","0.00","M","M"
"1874-10-20","64.0","49.0","0.00","M","M"
"1874-10-21","61.0","43.0","0.00","M","M"
"1874-10-22","67.0","50.0","0.00","M","M"
"1874-10-23","70.0","47.0","0.00","M","M"
"1874-10-24","70.0","50.0","0.00","M","M"
"1874-10-25","71.0","56.0","0.01","M","M"
"1874-10-26","56.0","39.0","0.00","M","M"
"1874-10-27","45.0","35.0","T","M","M"
"1874-10-28","56.0","40.0","1.97","M","M"
"1874-10-29","40.0","33.0","0.12","M","M"
"1874-10-30","34.0","26.0","0.12","M","M"
"1874-10-31","36.0","21.0","0.00","M","M"
"1874-11-01","42.0","26.0","0.00","M","M"
"1874-11-02","54.0","29.0","0.00","M","M"
"1874-11-03","50.0","27.0","0.00","M","M"
"1874-11-04","51.0","45.0","0.06","M","M"
"1874-11-05","56.0","42.0","0.00","M","M"
"1874-11-06","68.0","36.0","0.00","M","M"
"1874-11-07","72.0","51.0","0.65","M","M"
"1874-11-08","51.0","38.0","0.00","M","M"
"1874-11-09","52.0","34.0","0.00","M","M"
"1874-11-10","42.0","35.0","T","M","M"
"1874-11-11","36.0","27.0","0.00","M","M"
"1874-11-12","31.0","24.0","T","M","M"
"1874-11-13","33.0","20.0","0.00","M","M"
"1874-11-14","37.0","26.0","0.31","M","M"
"1874-11-15","34.0","23.0","0.00","M","M"
"1874-11-16","36.0","26.0","0.15","M","M"
"1874-11-17","34.0","11.0","0.00","M","M"
"1874-11-18","13.0","2.0","0.00","M","M"
"1874-11-19","20.0","5.0","T","M","M"
"1874-11-20","28.0","17.0","0.01","M","M"
"1874-11-21","35.0","24.0","0.00","M","M"
"1874-11-22","36.0","29.0","0.12","M","M"
"1874-11-23","33.0","8.0","0.01","M","M"
"1874-11-24","14.0","6.0","0.00","M","M"
"1874-11-25","17.0","7.0","0.11","M","M"
"1874-11-26","31.0","9.0","0.14","M","M"
"1874-11-27","18.0","5.0","0.00","M","M"
"1874-11-28","17.0","6.0","0.12","M","M"
"1874-11-29","6.0","-8.0","0.00","M","M"
"1874-11-30","16.0","-2.0","0.22","M","M"
"1874-12-01","36.0","14.0","0.00","M","M"
"1874-12-02","43.0","30.0","0.00","M","M"
"1874-12-03","34.0","27.0","0.00","M","M"
"1874-12-04","38.0","30.0","0.02","M","M"
"1874-12-05","42.0","27.0","0.00","M","M"
"1874-12-06","32.0","22.0","0.00","M","M"
"1874-12-07","26.0","12.0","0.00","M","M"
"1874-12-08","40.0","20.0","0.00","M","M"
"1874-12-09","30.0","14.0","0.01","M","M"
"1874-12-10","28.0","8.0","T","M","M"
"1874-12-11","15.0","0.0","0.00","M","M"
"1874-12-12","20.0","3.0","0.00","M","M"
"1874-12-13","20.0","9.0","0.08","M","M"
"1874-12-14","25.0","2.0","0.00","M","M"
"1874-12-15","48.0","19.0","0.00","M","M"
"1874-12-16","32.0","17.0","0.50","M","M"
"1874-12-17","17.0","-5.0","0.00","M","M"
"1874-12-18","32.0","-1.0","0.00","M","M"
"1874-12-19","27.0","12.0","0.00","M","M"
"1874-12-20","20.0","1.0","0.00","M","M"
"1874-12-21","29.0","12.0","0.00","M","M"
"1874-12-22","29.0","12.0","0.02","M","M"
"1874-12-23","29.0","16.0","0.05","M","M"
"1874-12-24","17.0","0.0","0.01","M","M"
"1874-12-25","25.0","15.0","0.00","M","M"
"1874-12-26","16.0","6.0","0.00","M","M"
"1874-12-27","27.0","8.0","0.03","M","M"
"1874-12-28","20.0","-13.0","0.00","M","M"
"1874-12-29","0.0","-18.0","0.00","M","M"
"1874-12-30","0.0","-18.0","0.00","M","M"
"1874-12-31","10.0","-20.0","0.00","M","M"
"1875-01-01","23.0","0.0","0.10","M","M"
"1875-01-02","4.0","-11.0","0.05","M","M"
"1875-01-03","2.0","-15.0","0.00","M","M"
"1875-01-04","-8.0","-18.0","0.00","M","M"
"1875-01-05","-3.0","-20.0","0.00","M","M"
"1875-01-06","9.0","-6.0","0.00","M","M"
"1875-01-07","12.0","-8.0","0.00","M","M"
"1875-01-08","9.0","-30.0","0.33","M","M"
"1875-01-09","-6.0","-30.0","0.00","M","M"
"1875-01-10","5.0","-17.0","0.00","M","M"
"1875-01-11","-6.0","-23.0","0.04","M","M"
"1875-01-12","6.0","-6.0","0.29","M","M"
"1875-01-13","2.0","-21.0","0.08","M","M"
"1875-01-14","-11.0","-25.0","0.00","M","M"
"1875-01-15","-3.0","-22.0","0.23","M","M"
"1875-01-16","-2.0","-20.0","0.00","M","M"
"1875-01-17","3.0","-20.0","0.06","M","M"
"1875-01-18","2.0","-15.0","0.00","M","M"
"1875-01-19","-1.0","-25.0","0.00","M","M"
"1875-01-20","18.0","-10.0","0.03","M","M"
"1875-01-21","21.0","1.0","0.00","M","M"
"1875-01-22","10.0","-10.0","0.00","M","M"
"1875-01-23","22.0","5.0","0.00","M","M"
"1875-01-24","8.0","-10.0","0.00","M","M"
"1875-01-25","2.0","-20.0","0.00","M","M"
"1875-01-26","20.0","0.0","0.10","M","M"
"1875-01-27","20.0","6.0","0.00","M","M"
"1875-01-28","15.0","0.0","0.00","M","M"
"1875-01-29","10.0","-5.0","0.07","M","M"
"1875-01-30","4.0","-10.0","0.03","M","M"
"1875-01-31","6.0","-20.0","0.00","M","M"
"1875-02-01","12.0","5.0","0.00","M","M"
"1875-02-02","9.0","2.0","0.25","M","M"
"1875-02-03","2.0","-20.0","0.18","M","M"
"1875-02-04","-6.0","-25.0","0.00","M","M"
"1875-02-05","3.0","-15.0","0.04","M","M"
"1875-02-06","-7.0","-24.0","0.00","M","M"
"1875-02-07","5.0","-29.0","0.00","M","M"
"1875-02-08","-5.0","-25.0","0.00","M","M"
"1875-02-09","4.0","-32.0","0.00","M","M"
"1875-02-10","15.0","-8.0","0.24","M","M"
"1875-02-11","-11.0","-30.0","0.00","M","M"
"1875-02-12","2.0","-30.0","0.00","M","M"
"1875-02-13","4.0","-18.0","0.00","M","M"
"1875-02-14","2.0","-25.0","0.00","M","M"
"1875-02-15","4.0","-25.0","0.00","M","M"
"1875-02-16","18.0","-20.0","0.06","M","M"
"1875-02-17","4.0","-15.0","0.00","M","M"
"1875-02-18","21.0","-15.0","0.15","M","M"
"1875-02-19","20.0","10.0","0.04","M","M"
"1875-02-20","18.0","8.0","0.00","M","M"
"1875-02-21","18.0","-10.0","0.01","M","M"
"1875-02-22","22.0","8.0","0.43","M","M"
"1875-02-23","24.0","-11.0","0.20","M","M"
"1875-02-24","13.0","4.0","0.10","M","M"
"1875-02-25","8.0","-5.0","0.00","M","M"
"1875-02-26","11.0","-6.0","0.00","M","M"
"1875-02-27","3.0","-12.0","0.00","M","M"
"1875-02-28","6.0","0.0","0.02","M","M"
"1875-03-01","10.0","3.0","0.04","M","M"
"1875-03-02","15.0","0.0","0.00","M","M"
"1875-03-03","18.0","-12.0","0.00","M","M"
"1875-03-04","25.0","-6.0","0.00","M","M"
"1875-03-05","28.0","11.0","0.00","M","M"
"1875-03-06","30.0","2.0","0.00","M","M"
"1875-03-07","28.0","0.0","0.00","M","M"
"1875-03-08","29.0","21.0","0.35","M","M"
"1875-03-09","34.0","20.0","0.02","M","M"
"1875-03-10","35.0","21.0","0.02","M","M"
"1875-03-11","35.0","23.0","0.41","M","M"
"1875-03-12","33.0","13.0","0.08","M","M"
"1875-03-13","38.0","31.0","0.02","M","M"
"1875-03-14","33.0","27.0","0.15","M","M"
"1875-03-15","27.0","6.0","0.40","M","M"
"1875-03-16","10.0","2.0","0.37","M","M"
"1875-03-17","13.0","-6.0","0.00","M","M"
"1875-03-18","13.0","-4.0","0.00","M","M"
"1875-03-19","18.0","-15.0","0.00","M","M"
"1875-03-20","25.0","-8.0","0.00","M","M"
"1875-03-21","29.0","3.0","0.00","M","M"
"1875-03-22","33.0","1.0","0.00","M","M"
"1875-03-23","35.0","26.0","0.02","M","M"
"1875-03-24","31.0","9.0","0.00","M","M"
"1875-03-25","43.0","17.0","0.00","M","M"
"1875-03-26","44.0","26.0","0.00","M","M"
"1875-03-27","35.0","14.0","0.00","M","M"
"1875-03-28","55.0","30.0","0.00","M","M"
"1875-03-29","54.0","37.0","0.00","M","M"
"1875-03-30","60.0","35.0","0.17","M","M"
"1875-03-31","35.0","25.0","0.14","M","M"
"1875-04-01","30.0","21.0","0.52","M","M"
"1875-04-02","45.0","11.0","0.00","M","M"
"1875-04-03","46.0","35.0","0.15","M","M"
"1875-04-04","46.0","28.0","0.00","M","M"
"1875-04-05","45.0","35.0","0.15","M","M"
"1875-04-06","40.0","32.0","0.00","M","M"
"1875-04-07","50.0","33.0","0.65","M","M"
"1875-04-08","49.0","37.0","0.50","M","M"
"1875-04-09","38.0","29.0","0.04","M","M"
"1875-04-10","46.0","28.0","T","M","M"
"1875-04-11","47.0","27.0","0.05","M","M"
"1875-04-12","50.0","31.0","0.00","M","M"
"1875-04-13","48.0","35.0","0.00","M","M"
"1875-04-14","57.0","31.0","0.00","M","M"
"1875-04-15","50.0","18.0","0.20","M","M"
"1875-04-16","20.0","10.0","T","M","M"
"1875-04-17","38.0","10.0","0.00","M","M"
"1875-04-18","63.0","25.0","0.00","M","M"
"1875-04-19","45.0","33.0","T","M","M"
"1875-04-20","47.0","27.0","0.00","M","M"
"1875-04-21","52.0","32.0","0.00","M","M"
"1875-04-22","57.0","37.0","0.00","M","M"
"1875-04-23","50.0","34.0","0.00","M","M"
"1875-04-24","50.0","24.0","0.00","M","M"
"1875-04-25","57.0","30.0","0.00","M","M"
"1875-04-26","62.0","32.0","0.00","M","M"
"1875-04-27","62.0","38.0","T","M","M"
"1875-04-28","56.0","41.0","0.00","M","M"
"1875-04-29","54.0","25.0","0.01","M","M"
"1875-04-30","50.0","25.0","0.00","M","M"
"1875-05-01","35.0","29.0","0.00","0.00","M"
"1875-05-02","53.0","24.0","0.00","0.00","M"
"1875-05-03","56.0","38.0","0.00","0.00","M"
"1875-05-04","60.0","37.0","0.23","0.00","M"
"1875-05-05","57.0","32.0","0.00","0.00","M"
"1875-05-06","50.0","40.0","0.12","0.00","M"
"1875-05-07","50.0","39.0","0.48","0.00","M"
"1875-05-08","50.0","39.0","0.15","0.00","M"
"1875-05-09","65.0","36.0","0.00","0.00","M"
"1875-05-10","64.0","37.0","0.00","0.00","M"
"1875-05-11","60.0","47.0","0.00","0.00","M"
"1875-05-12","65.0","39.0","0.00","0.00","M"
"1875-05-13","55.0","47.0","0.47","0.00","M"
"1875-05-14","57.0","44.0","0.03","0.00","M"
"1875-05-15","67.0","37.0","0.00","0.00","M"
"1875-05-16","67.0","41.0","0.00","0.00","M"
"1875-05-17","72.0","44.0","0.00","0.00","M"
"1875-05-18","77.0","46.0","0.00","0.00","M"
"1875-05-19","82.0","51.0","0.00","0.00","M"
"1875-05-20","83.0","56.0","0.10","0.00","M"
"1875-05-21","84.0","55.0","0.00","0.00","M"
"1875-05-22","88.0","57.0","0.00","0.00","M"
"1875-05-23","87.0","61.0","0.00","0.00","M"
"1875-05-24","88.0","62.0","0.02","0.00","M"
"1875-05-25","82.0","55.0","0.00","0.00","M"
"1875-05-26","85.0","56.0","0.00","0.00","M"
"1875-05-27","82.0","66.0","0.30","0.00","M"
"1875-05-28","68.0","51.0","0.64","0.00","M"
"1875-05-29","74.0","46.0","0.00","0.00","M"
"1875-05-30","78.0","57.0","0.00","0.00","M"
"1875-05-31","70.0","58.0","0.52","0.00","M"
"1875-06-01","76.0","61.0","0.24","0.00","M"
"1875-06-02","66.0","45.0","0.08","0.00","M"
"1875-06-03","58.0","40.0","0.00","0.00","M"
"1875-06-04","60.0","40.0","0.00","0.00","M"
"1875-06-05","68.0","46.0","0.00","0.00","M"
"1875-06-06","60.0","46.0","T","0.00","M"
"1875-06-07","74.0","45.0","0.00","0.00","M"
"1875-06-08","67.0","50.0","0.20","0.00","M"
"1875-06-09","75.0","56.0","0.01","0.00","M"
"1875-06-10","75.0","55.0","0.01","0.00","M"
"1875-06-11","75.0","50.0","0.00","0.00","M"
"1875-06-12","65.0","40.0","0.00","0.00","M"
"1875-06-13","66.0","49.0","0.01","0.00","M"
"1875-06-14","67.0","54.0","1.12","0.00","M"
"1875-06-15","77.0","55.0","0.12","0.00","M"
"1875-06-16","80.0","61.0","0.42","0.00","M"
"1875-06-17","70.0","53.0","0.10","0.00","M"
"1875-06-18","70.0","53.0","0.00","0.00","M"
"1875-06-19","76.0","55.0","T","0.00","M"
"1875-06-20","76.0","59.0","T","0.00","M"
"1875-06-21","85.0","62.0","0.00","0.00","M"
"1875-06-22","83.0","64.0","0.00","0.00","M"
"1875-06-23","72.0","54.0","0.73","0.00","M"
"1875-06-24","82.0","59.0","0.01","0.00","M"
"1875-06-25","81.0","62.0","0.85","0.00","M"
"1875-06-26","79.0","60.0","0.00","0.00","M"
"1875-06-27","70.0","55.0","0.43","0.00","M"
"1875-06-28","78.0","52.0","0.00","0.00","M"
"1875-06-29","79.0","60.0","0.00","0.00","M"
"1875-06-30","80.0","56.0","0.00","0.00","M"
"1875-07-01","78.0","60.0","0.00","0.00","M"
"1875-07-02","70.0","62.0","0.05","0.00","M"
"1875-07-03","84.0","67.0","0.48","0.00","M"
"1875-07-04","73.0","60.0","0.00","0.00","M"
"1875-07-05","72.0","60.0","0.00","0.00","M"
"1875-07-06","80.0","49.0","0.00","0.00","M"
"1875-07-07","86.0","60.0","0.00","0.00","M"
"1875-07-08","86.0","64.0","0.00","0.00","M"
"1875-07-09","86.0","65.0","0.00","0.00","M"
"1875-07-10","79.0","64.0","0.00","0.00","M"
"1875-07-11","86.0","55.0","0.00","0.00","M"
"1875-07-12","90.0","66.0","0.00","0.00","M"
"1875-07-13","87.0","60.0","0.00","0.00","M"
"1875-07-14","92.0","66.0","0.00","0.00","M"
"1875-07-15","95.0","67.0","0.28","0.00","M"
"1875-07-16","80.0","67.0","T","0.00","M"
"1875-07-17","75.0","62.0","T","0.00","M"
"1875-07-18","83.0","54.0","0.00","0.00","M"
"1875-07-19","83.0","59.0","0.00","0.00","M"
"1875-07-20","84.0","62.0","0.00","0.00","M"
"1875-07-21","90.0","61.0","0.00","0.00","M"
"1875-07-22","80.0","60.0","0.00","0.00","M"
"1875-07-23","80.0","53.0","0.00","0.00","M"
"1875-07-24","86.0","58.0","0.00","0.00","M"
"1875-07-25","80.0","60.0","0.00","0.00","M"
"1875-07-26","82.0","54.0","0.00","0.00","M"
"1875-07-27","85.0","61.0","T","0.00","M"
"1875-07-28","88.0","58.0","0.00","0.00","M"
"1875-07-29","87.0","64.0","0.01","0.00","M"
"1875-07-30","78.0","60.0","0.00","0.00","M"
"1875-07-31","78.0","55.0","0.00","0.00","M"
"1875-08-01","82.0","53.0","0.00","0.00","M"
"1875-08-02","80.0","58.0","0.00","0.00","M"
"1875-08-03","90.0","58.0","0.27","0.00","M"
"1875-08-04","85.0","57.0","0.73","0.00","M"
"1875-08-05","81.0","60.0","0.00","0.00","M"
"1875-08-06","78.0","56.0","0.00","0.00","M"
"1875-08-07","85.0","57.0","0.00","0.00","M"
"1875-08-08","90.0","58.0","0.00","0.00","M"
"1875-08-09","75.0","63.0","0.29","0.00","M"
"1875-08-10","80.0","61.0","0.01","0.00","M"
"1875-08-11","78.0","56.0","0.01","0.00","M"
"1875-08-12","75.0","54.0","0.00","0.00","M"
"1875-08-13","80.0","55.0","0.00","0.00","M"
"1875-08-14","75.0","55.0","0.50","0.00","M"
"1875-08-15","75.0","55.0","0.01","0.00","M"
"1875-08-16","72.0","56.0","0.10","0.00","M"
"1875-08-17","71.0","55.0","0.12","0.00","M"
"1875-08-18","75.0","57.0","0.00","0.00","M"
"1875-08-19","78.0","50.0","0.00","0.00","M"
"1875-08-20","83.0","55.0","0.30","0.00","M"
"1875-08-21","63.0","52.0","0.00","0.00","M"
"1875-08-22","73.0","43.0","0.00","0.00","M"
"1875-08-23","73.0","47.0","0.00","0.00","M"
"1875-08-24","70.0","54.0","0.05","0.00","M"
"1875-08-25","80.0","65.0","1.12","0.00","M"
"1875-08-26","85.0","63.0","0.53","0.00","M"
"1875-08-27","76.0","66.0","0.90","0.00","M"
"1875-08-28","76.0","56.0","0.60","0.00","M"
"1875-08-29","78.0","52.0","0.00","0.00","M"
"1875-08-30","89.0","63.0","2.05","0.00","M"
"1875-08-31","86.0","66.0","1.15","0.00","M"
"1875-09-01","83.0","63.0","0.15","0.00","M"
"1875-09-02","69.0","61.0","0.50","0.00","M"
"1875-09-03","69.0","60.0","0.04","0.00","M"
"1875-09-04","78.0","55.0","0.05","0.00","M"
"1875-09-05","80.0","57.0","0.00","0.00","M"
"1875-09-06","82.0","54.0","0.00","0.00","M"
"1875-09-07","85.0","64.0","0.18","0.00","M"
"1875-09-08","89.0","69.0","0.02","0.00","M"
"1875-09-09","76.0","53.0","0.19","0.00","M"
"1875-09-10","62.0","43.0","0.00","0.00","M"
"1875-09-11","65.0","44.0","0.00","0.00","M"
"1875-09-12","72.0","50.0","0.00","0.00","M"
"1875-09-13","70.0","52.0","0.19","0.00","M"
"1875-09-14","69.0","61.0","0.01","0.00","M"
"1875-09-15","77.0","59.0","0.38","0.00","M"
"1875-09-16","59.0","44.0","T","0.00","M"
"1875-09-17","56.0","34.0","0.00","0.00","M"
"1875-09-18","51.0","45.0","0.16","0.00","M"
"1875-09-19","50.0","37.0","0.04","0.00","M"
"1875-09-20","47.0","34.0","0.00","0.00","M"
"1875-09-21","51.0","38.0","0.00","0.00","M"
"1875-09-22","56.0","38.0","0.00","0.00","M"
"1875-09-23","66.0","45.0","0.00","0.00","M"
"1875-09-24","64.0","46.0","0.01","0.00","M"
"1875-09-25","60.0","40.0","0.00","0.00","M"
"1875-09-26","68.0","43.0","0.00","0.00","M"
"1875-09-27","73.0","48.0","0.00","0.00","M"
"1875-09-28","62.0","43.0","0.00","0.00","M"
"1875-09-29","54.0","46.0","0.11","0.00","M"
"1875-09-30","50.0","42.0","0.13","0.00","M"
"1875-10-01","50.0","36.0","0.00","M","M"
"1875-10-02","67.0","36.0","0.00","M","M"
"1875-10-03","59.0","46.0","0.00","M","M"
"1875-10-04","56.0","40.0","0.08","M","M"
"1875-10-05","43.0","37.0","0.09","M","M"
"1875-10-06","51.0","35.0","0.00","M","M"
"1875-10-07","53.0","38.0","0.02","M","M"
"1875-10-08","48.0","34.0","0.00","M","M"
"1875-10-09","49.0","36.0","0.25","M","M"
"1875-10-10","42.0","32.0","0.00","M","M"
"1875-10-11","39.0","26.0","0.00","M","M"
"1875-10-12","50.0","27.0","0.00","M","M"
"1875-10-13","62.0","35.0","0.00","M","M"
"1875-10-14","56.0","35.0","0.08","M","M"
"1875-10-15","47.0","25.0","0.00","M","M"
"1875-10-16","53.0","30.0","T","M","M"
"1875-10-17","43.0","33.0","0.00","M","M"
"1875-10-18","51.0","25.0","0.00","M","M"
"1875-10-19","62.0","33.0","0.00","M","M"
"1875-10-20","72.0","38.0","0.00","M","M"
"1875-10-21","76.0","44.0","0.00","M","M"
