"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1961-05-08","54.0","39.0","0.00","0.00","0.00"
"1961-05-09","53.0","35.0","0.00","0.00","0.00"
"1961-05-10","79.0","43.0","T","0.00","0.00"
"1961-05-11","86.0","56.0","0.00","0.00","0.00"
"1961-05-12","90.0","56.0","0.00","0.00","0.00"
"1961-05-13","72.0","54.0","T","0.00","0.00"
"1961-05-14","63.0","44.0","0.95","0.00","0.00"
"1961-05-15","62.0","40.0","0.32","0.00","0.00"
"1961-05-16","60.0","41.0","0.00","0.00","0.00"
"1961-05-17","53.0","42.0","0.81","0.00","0.00"
"1961-05-18","52.0","39.0","0.01","0.00","0.00"
"1961-05-19","56.0","33.0","T","0.00","0.00"
"1961-05-20","63.0","42.0","0.05","0.00","0.00"
"1961-05-21","71.0","45.0","0.00","0.00","0.00"
"1961-05-22","69.0","44.0","0.00","0.00","0.00"
"1961-05-23","75.0","38.0","0.00","0.00","0.00"
"1961-05-24","76.0","49.0","T","0.00","0.00"
"1961-05-25","61.0","45.0","0.01","0.00","0.00"
"1961-05-26","62.0","35.0","0.00","0.00","0.00"
"1961-05-27","75.0","39.0","0.00","0.00","0.00"
"1961-05-28","80.0","51.0","0.00","0.00","0.00"
"1961-05-29","72.0","46.0","0.00","0.00","0.00"
"1961-05-30","78.0","46.0","0.00","0.00","0.00"
"1961-05-31","84.0","59.0","0.56","0.00","0.00"
"1961-06-01","73.0","55.0","T","0.00","0.00"
"1961-06-02","70.0","50.0","0.00","0.00","0.00"
"1961-06-03","76.0","44.0","0.00","0.00","0.00"
"1961-06-04","81.0","49.0","0.00","0.00","0.00"
"1961-06-05","85.0","54.0","0.00","0.00","0.00"
"1961-06-06","81.0","59.0","0.00","0.00","0.00"
"1961-06-07","70.0","59.0","0.11","0.00","0.00"
"1961-06-08","84.0","61.0","0.08","0.00","0.00"
"1961-06-09","87.0","62.0","T","0.00","0.00"
"1961-06-10","82.0","62.0","0.07","0.00","0.00"
"1961-06-11","80.0","65.0","T","0.00","0.00"
"1961-06-12","85.0","66.0","T","0.00","0.00"
"1961-06-13","76.0","63.0","0.00","0.00","0.00"
"1961-06-14","72.0","55.0","0.00","0.00","0.00"
"1961-06-15","71.0","42.0","0.00","0.00","0.00"
"1961-06-16","76.0","43.0","0.00","0.00","0.00"
"1961-06-17","81.0","49.0","0.00","0.00","0.00"
"1961-06-18","90.0","60.0","0.31","0.00","0.00"
"1961-06-19","69.0","50.0","0.30","0.00","0.00"
"1961-06-20","75.0","46.0","0.00","0.00","0.00"
"1961-06-21","77.0","48.0","0.26","0.00","0.00"
"1961-06-22","73.0","56.0","T","0.00","0.00"
"1961-06-23","72.0","49.0","T","0.00","0.00"
"1961-06-24","75.0","52.0","0.00","0.00","0.00"
"1961-06-25","76.0","49.0","0.00","0.00","0.00"
"1961-06-26","86.0","52.0","0.00","0.00","0.00"
"1961-06-27","92.0","64.0","0.00","0.00","0.00"
"1961-06-28","98.0","73.0","T","0.00","0.00"
"1961-06-29","93.0","75.0","0.10","0.00","0.00"
"1961-06-30","96.0","69.0","0.64","0.00","0.00"
"1961-07-01","78.0","64.0","0.06","0.00","0.00"
"1961-07-02","76.0","59.0","0.00","0.00","0.00"
"1961-07-03","77.0","53.0","0.11","0.00","0.00"
"1961-07-04","72.0","60.0","0.22","0.00","0.00"
"1961-07-05","80.0","60.0","0.00","0.00","0.00"
"1961-07-06","85.0","57.0","0.00","0.00","0.00"
"1961-07-07","79.0","61.0","0.00","0.00","0.00"
"1961-07-08","77.0","54.0","0.00","0.00","0.00"
"1961-07-09","84.0","50.0","0.00","0.00","0.00"
"1961-07-10","86.0","59.0","0.00","0.00","0.00"
"1961-07-11","78.0","64.0","0.06","0.00","0.00"
"1961-07-12","75.0","64.0","0.01","0.00","0.00"
"1961-07-13","81.0","59.0","T","0.00","0.00"
"1961-07-14","76.0","58.0","T","0.00","0.00"
"1961-07-15","77.0","56.0","T","0.00","0.00"
"1961-07-16","82.0","54.0","0.00","0.00","0.00"
"1961-07-17","86.0","56.0","0.00","0.00","0.00"
"1961-07-18","88.0","63.0","0.46","0.00","0.00"
"1961-07-19","81.0","59.0","0.00","0.00","0.00"
"1961-07-20","82.0","62.0","0.85","0.00","0.00"
"1961-07-21","80.0","62.0","T","0.00","0.00"
"1961-07-22","80.0","63.0","T","0.00","0.00"
"1961-07-23","76.0","61.0","0.06","0.00","0.00"
"1961-07-24","83.0","58.0","0.00","0.00","0.00"
"1961-07-25","87.0","60.0","0.00","0.00","0.00"
"1961-07-26","85.0","67.0","0.00","0.00","0.00"
"1961-07-27","88.0","65.0","T","0.00","0.00"
"1961-07-28","86.0","67.0","0.06","0.00","0.00"
"1961-07-29","91.0","64.0","0.00","0.00","0.00"
"1961-07-30","86.0","68.0","1.05","0.00","0.00"
"1961-07-31","73.0","66.0","T","0.00","0.00"
"1961-08-01","83.0","67.0","0.00","0.00","0.00"
"1961-08-02","85.0","65.0","0.30","0.00","0.00"
"1961-08-03","86.0","65.0","0.00","0.00","0.00"
"1961-08-04","86.0","63.0","0.00","0.00","0.00"
"1961-08-05","74.0","59.0","0.00","0.00","0.00"
"1961-08-06","78.0","50.0","0.00","0.00","0.00"
"1961-08-07","84.0","59.0","T","0.00","0.00"
"1961-08-08","86.0","67.0","0.00","0.00","0.00"
"1961-08-09","77.0","63.0","0.08","0.00","0.00"
"1961-08-10","81.0","61.0","T","0.00","0.00"
"1961-08-11","77.0","54.0","0.00","0.00","0.00"
"1961-08-12","76.0","45.0","0.00","0.00","0.00"
"1961-08-13","85.0","55.0","0.00","0.00","0.00"
"1961-08-14","88.0","61.0","0.00","0.00","0.00"
"1961-08-15","89.0","66.0","0.00","0.00","0.00"
"1961-08-16","89.0","63.0","0.00","0.00","0.00"
"1961-08-17","90.0","63.0","0.00","0.00","0.00"
"1961-08-18","74.0","60.0","1.70","0.00","0.00"
"1961-08-19","73.0","52.0","0.00","0.00","0.00"
"1961-08-20","76.0","49.0","T","0.00","0.00"
"1961-08-21","75.0","55.0","T","0.00","0.00"
"1961-08-22","76.0","51.0","0.00","0.00","0.00"
"1961-08-23","80.0","59.0","0.28","0.00","0.00"
"1961-08-24","80.0","58.0","0.00","0.00","0.00"
"1961-08-25","82.0","63.0","0.00","0.00","0.00"
"1961-08-26","81.0","54.0","0.00","0.00","0.00"
"1961-08-27","72.0","67.0","0.02","0.00","0.00"
"1961-08-28","84.0","64.0","T","0.00","0.00"
"1961-08-29","93.0","66.0","T","0.00","0.00"
"1961-08-30","92.0","74.0","0.00","0.00","0.00"
"1961-08-31","93.0","75.0","0.00","0.00","0.00"
"1961-09-01","84.0","67.0","T","0.00","0.00"
"1961-09-02","93.0","63.0","0.22","0.00","0.00"
"1961-09-03","67.0","49.0","T","0.00","0.00"
"1961-09-04","69.0","51.0","0.00","0.00","0.00"
"1961-09-05","71.0","62.0","0.26","0.00","0.00"
"1961-09-06","75.0","54.0","0.11","0.00","0.00"
"1961-09-07","81.0","53.0","0.00","0.00","0.00"
"1961-09-08","76.0","67.0","0.99","0.00","0.00"
"1961-09-09","87.0","72.0","0.00","0.00","0.00"
"1961-09-10","86.0","59.0","0.00","0.00","0.00"
"1961-09-11","60.0","53.0","T","0.00","0.00"
"1961-09-12","57.0","53.0","0.33","0.00","0.00"
"1961-09-13","55.0","46.0","0.08","0.00","0.00"
"1961-09-14","58.0","44.0","0.07","0.00","0.00"
"1961-09-15","70.0","42.0","0.00","0.00","0.00"
"1961-09-16","73.0","39.0","0.00","0.00","0.00"
"1961-09-17","77.0","51.0","0.00","0.00","0.00"
"1961-09-18","80.0","59.0","0.00","0.00","0.00"
"1961-09-19","78.0","55.0","0.00","0.00","0.00"
"1961-09-20","75.0","60.0","0.16","0.00","0.00"
"1961-09-21","75.0","54.0","T","0.00","0.00"
"1961-09-22","57.0","39.0","0.15","0.00","0.00"
"1961-09-23","50.0","38.0","T","0.00","0.00"
"1961-09-24","60.0","38.0","0.00","0.00","0.00"
"1961-09-25","61.0","32.0","0.00","0.00","0.00"
"1961-09-26","71.0","40.0","0.33","0.00","0.00"
"1961-09-27","56.0","35.0","0.00","0.00","0.00"
"1961-09-28","54.0","27.0","0.00","0.00","0.00"
"1961-09-29","52.0","44.0","0.01","0.00","0.00"
"1961-09-30","52.0","35.0","0.30","0.10","0.00"
"1961-10-01","47.0","35.0","0.00","0.00","0.00"
"1961-10-02","60.0","30.0","T","0.00","0.00"
"1961-10-03","64.0","41.0","0.00","0.00","0.00"
"1961-10-04","73.0","35.0","0.00","0.00","0.00"
"1961-10-05","80.0","43.0","0.00","0.00","0.00"
"1961-10-06","85.0","52.0","0.00","0.00","0.00"
"1961-10-07","78.0","56.0","0.00","0.00","0.00"
"1961-10-08","71.0","59.0","0.00","0.00","0.00"
"1961-10-09","61.0","50.0","0.00","0.00","0.00"
"1961-10-10","70.0","52.0","1.33","0.00","0.00"
"1961-10-11","64.0","48.0","0.01","0.00","0.00"
"1961-10-12","76.0","44.0","0.09","0.00","0.00"
"1961-10-13","56.0","42.0","T","0.00","0.00"
"1961-10-14","53.0","34.0","0.00","0.00","0.00"
"1961-10-15","75.0","45.0","0.00","0.00","0.00"
"1961-10-16","80.0","45.0","0.00","0.00","0.00"
"1961-10-17","80.0","47.0","0.00","0.00","0.00"
"1961-10-18","50.0","42.0","T","0.00","0.00"
"1961-10-19","49.0","34.0","0.00","0.00","0.00"
"1961-10-20","54.0","30.0","0.00","0.00","0.00"
"1961-10-21","64.0","33.0","0.00","0.00","0.00"
"1961-10-22","56.0","43.0","T","0.00","0.00"
"1961-10-23","58.0","32.0","0.00","0.00","0.00"
"1961-10-24","63.0","36.0","T","0.00","0.00"
"1961-10-25","52.0","38.0","0.01","0.00","0.00"
"1961-10-26","51.0","29.0","0.00","0.00","0.00"
"1961-10-27","61.0","39.0","0.00","0.00","0.00"
"1961-10-28","61.0","48.0","1.09","0.00","0.00"
"1961-10-29","55.0","45.0","0.50","0.00","0.00"
"1961-10-30","50.0","37.0","0.00","0.00","0.00"
"1961-10-31","59.0","36.0","0.00","0.00","0.00"
"1961-11-01","60.0","35.0","0.45","0.00","0.00"
"1961-11-02","65.0","26.0","0.27","T","0.00"
"1961-11-03","36.0","23.0","T","T","T"
"1961-11-04","42.0","28.0","T","T","0.00"
"1961-11-05","35.0","25.0","T","T","0.00"
"1961-11-06","40.0","29.0","T","T","0.00"
"1961-11-07","42.0","25.0","T","T","0.00"
"1961-11-08","31.0","16.0","0.00","0.00","0.00"
"1961-11-09","47.0","19.0","0.00","0.00","0.00"
"1961-11-10","54.0","24.0","0.00","0.00","0.00"
"1961-11-11","62.0","31.0","0.00","0.00","0.00"
"1961-11-12","56.0","37.0","T","0.00","0.00"
"1961-11-13","38.0","20.0","0.00","0.00","0.00"
"1961-11-14","43.0","26.0","0.00","0.00","0.00"
"1961-11-15","40.0","28.0","T","T","0.00"
"1961-11-16","39.0","27.0","0.05","0.30","T"
"1961-11-17","35.0","19.0","0.00","0.00","0.00"
"1961-11-18","35.0","12.0","0.00","0.00","0.00"
"1961-11-19","35.0","14.0","0.00","0.00","0.00"
"1961-11-20","33.0","18.0","T","T","0.00"
"1961-11-21","34.0","32.0","0.13","0.70","0.00"
"1961-11-22","36.0","31.0","0.15","1.50","1.00"
"1961-11-23","39.0","24.0","T","T","T"
"1961-11-24","47.0","24.0","0.00","0.00","0.00"
"1961-11-25","53.0","30.0","0.00","0.00","0.00"
"1961-11-26","39.0","29.0","T","0.00","0.00"
"1961-11-27","32.0","16.0","0.00","0.00","0.00"
"1961-11-28","38.0","22.0","0.00","0.00","0.00"
"1961-11-29","33.0","26.0","T","0.00","0.00"
"1961-11-30","40.0","31.0","0.01","0.00","0.00"
"1961-12-01","40.0","32.0","0.00","0.00","0.00"
"1961-12-02","41.0","34.0","0.01","0.00","0.00"
"1961-12-03","50.0","32.0","0.02","0.00","0.00"
"1961-12-04","48.0","15.0","T","T","0.00"
"1961-12-05","40.0","16.0","0.01","0.10","0.00"
"1961-12-06","38.0","19.0","0.04","0.40","0.00"
"1961-12-07","20.0","6.0","T","0.20","T"
"1961-12-08","30.0","5.0","0.08","1.00","T"
"1961-12-09","28.0","24.0","0.54","7.40","4.00"
"1961-12-10","26.0","-5.0","T","T","8.00"
"1961-12-11","5.0","-7.0","0.14","1.40","8.00"
"1961-12-12","9.0","-12.0","0.24","2.00","10.00"
"1961-12-13","15.0","-16.0","0.00","0.00","10.00"
"1961-12-14","20.0","-13.0","T","T","9.00"
"1961-12-15","19.0","-18.0","0.00","0.00","8.00"
"1961-12-16","24.0","11.0","0.16","1.70","7.00"
"1961-12-17","28.0","0.0","0.24","2.70","11.00"
"1961-12-18","28.0","0.0","T","T","10.00"
"1961-12-19","31.0","7.0","0.02","0.20","9.00"
"1961-12-20","12.0","-3.0","0.02","0.20","9.00"
"1961-12-21","24.0","9.0","T","T","9.00"
"1961-12-22","30.0","24.0","0.07","0.70","9.00"
"1961-12-23","28.0","17.0","0.00","0.00","9.00"
"1961-12-24","29.0","17.0","T","T","9.00"
"1961-12-25","23.0","15.0","T","T","8.00"
"1961-12-26","23.0","-6.0","0.00","0.00","7.00"
"1961-12-27","2.0","-12.0","T","T","7.00"
"1961-12-28","11.0","-9.0","0.01","0.10","7.00"
"1961-12-29","8.0","-5.0","T","T","7.00"
"1961-12-30","18.0","0.0","T","T","7.00"
"1961-12-31","20.0","2.0","T","T","7.00"
"1962-01-01","30.0","1.0","T","T","7.00"
"1962-01-02","33.0","5.0","T","0.00","7.00"
"1962-01-03","40.0","18.0","T","0.00","6.00"
"1962-01-04","34.0","22.0","0.10","0.60","4.00"
"1962-01-05","22.0","-2.0","0.02","0.20","5.00"
"1962-01-06","15.0","-7.0","0.03","0.60","5.00"
"1962-01-07","20.0","0.0","T","T","5.00"
"1962-01-08","3.0","-11.0","T","T","5.00"
"1962-01-09","-7.0","-13.0","T","T","5.00"
"1962-01-10","-4.0","-15.0","0.00","0.00","5.00"
"1962-01-11","21.0","-6.0","0.05","0.50","5.00"
"1962-01-12","27.0","17.0","0.01","0.20","6.00"
"1962-01-13","29.0","22.0","T","T","6.00"
"1962-01-14","26.0","-1.0","T","T","6.00"
"1962-01-15","11.0","-10.0","0.00","0.00","6.00"
"1962-01-16","6.0","-16.0","0.00","0.00","6.00"
"1962-01-17","-12.0","-23.0","0.00","0.00","6.00"
"1962-01-18","-5.0","-28.0","0.00","0.00","6.00"
"1962-01-19","-6.0","-13.0","0.03","0.30","6.00"
"1962-01-20","-1.0","-24.0","0.04","0.70","6.00"
"1962-01-21","3.0","-1.0","0.01","0.10","7.00"
"1962-01-22","11.0","-10.0","0.00","0.00","7.00"
"1962-01-23","24.0","-5.0","0.00","0.00","7.00"
"1962-01-24","34.0","16.0","0.00","0.00","7.00"
"1962-01-25","36.0","23.0","0.00","0.00","6.00"
"1962-01-26","33.0","3.0","0.00","0.00","5.00"
"1962-01-27","5.0","-6.0","0.09","1.10","5.00"
"1962-01-28","19.0","3.0","T","T","6.00"
"1962-01-29","34.0","11.0","T","T","6.00"
"1962-01-30","11.0","-11.0","T","T","5.00"
"1962-01-31","13.0","-5.0","0.17","1.60","6.00"
"1962-02-01","13.0","0.0","T","T","7.00"
"1962-02-02","34.0","13.0","0.01","0.10","7.00"
"1962-02-03","38.0","14.0","0.00","0.00","6.00"
"1962-02-04","40.0","9.0","T","T","4.00"
"1962-02-05","9.0","-13.0","0.01","0.10","3.00"
"1962-02-06","-2.0","-18.0","0.00","0.00","3.00"
"1962-02-07","8.0","-16.0","T","T","3.00"
"1962-02-08","11.0","-13.0","T","T","3.00"
"1962-02-09","19.0","8.0","T","T","3.00"
"1962-02-10","24.0","5.0","T","T","3.00"
"1962-02-11","31.0","23.0","0.01","0.00","3.00"
"1962-02-12","31.0","27.0","T","T","3.00"
"1962-02-13","33.0","28.0","0.29","2.50","3.00"
"1962-02-14","32.0","14.0","0.00","0.00","6.00"
"1962-02-15","33.0","25.0","0.47","5.00","5.00"
"1962-02-16","32.0","4.0","T","T","10.00"
"1962-02-17","21.0","4.0","0.01","0.10","10.00"
"1962-02-18","19.0","14.0","0.44","5.20","10.00"
"1962-02-19","21.0","5.0","0.02","0.40","15.00"
"1962-02-20","13.0","-10.0","T","T","15.00"
"1962-02-21","16.0","11.0","0.39","5.50","17.00"
"1962-02-22","16.0","-7.0","0.05","0.80","22.00"
"1962-02-23","18.0","1.0","0.06","1.20","22.00"
"1962-02-24","15.0","9.0","0.16","3.80","23.00"
"1962-02-25","18.0","9.0","0.07","0.90","26.00"
"1962-02-26","15.0","-4.0","0.08","0.90","26.00"
"1962-02-27","-1.0","-12.0","T","T","24.00"
"1962-02-28","-9.0","-26.0","0.00","0.00","24.00"
"1962-03-01","0.0","-32.0","0.00","0.00","23.00"
"1962-03-02","16.0","-4.0","T","T","22.00"
"1962-03-03","24.0","10.0","0.15","1.80","21.00"
"1962-03-04","22.0","15.0","0.36","5.00","24.00"
"1962-03-05","22.0","-8.0","T","T","26.00"
"1962-03-06","27.0","-10.0","T","T","24.00"
"1962-03-07","33.0","20.0","T","0.00","23.00"
"1962-03-08","33.0","28.0","T","T","22.00"
"1962-03-09","36.0","21.0","0.00","0.00","19.00"
"1962-03-10","36.0","21.0","0.04","0.20","17.00"
"1962-03-11","32.0","30.0","0.75","8.20","17.00"
"1962-03-12","31.0","27.0","0.37","4.50","26.00"
"1962-03-13","28.0","21.0","T","T","27.00"
"1962-03-14","27.0","17.0","T","T","26.00"
"1962-03-15","34.0","11.0","0.04","0.70","24.00"
"1962-03-16","34.0","5.0","0.00","0.00","23.00"
"1962-03-17","29.0","3.0","0.00","0.00","21.00"
"1962-03-18","32.0","3.0","0.04","0.40","20.00"
"1962-03-19","37.0","23.0","T","T","20.00"
"1962-03-20","38.0","16.0","0.00","0.00","18.00"
"1962-03-21","40.0","23.0","0.00","0.00","15.00"
"1962-03-22","36.0","19.0","0.00","0.00","13.00"
"1962-03-23","34.0","27.0","0.04","0.40","12.00"
"1962-03-24","41.0","32.0","0.00","0.00","12.00"
"1962-03-25","39.0","33.0","0.00","0.00","9.00"
"1962-03-26","37.0","29.0","0.00","0.00","7.00"
"1962-03-27","43.0","29.0","0.00","0.00","5.00"
"1962-03-28","47.0","35.0","0.00","0.00","2.00"
"1962-03-29","35.0","29.0","T","T","1.00"
"1962-03-30","37.0","25.0","T","T","1.00"
"1962-03-31","35.0","27.0","0.08","0.60","T"
"1962-04-01","38.0","25.0","T","T","T"
"1962-04-02","37.0","23.0","0.00","0.00","T"
"1962-04-03","43.0","22.0","T","T","T"
"1962-04-04","40.0","35.0","0.01","0.00","T"
"1962-04-05","47.0","32.0","0.00","0.00","0.00"
"1962-04-06","41.0","27.0","0.04","0.00","0.00"
"1962-04-07","48.0","19.0","T","0.00","0.00"
"1962-04-08","43.0","28.0","0.19","0.30","0.00"
"1962-04-09","37.0","23.0","0.01","0.10","T"
"1962-04-10","41.0","18.0","0.00","0.00","0.00"
"1962-04-11","44.0","31.0","T","T","T"
"1962-04-12","35.0","12.0","0.49","6.00","3.00"
"1962-04-13","38.0","2.0","T","T","5.00"
"1962-04-14","34.0","20.0","0.00","0.00","2.00"
"1962-04-15","44.0","20.0","0.00","0.00","1.00"
"1962-04-16","48.0","24.0","0.01","0.00","T"
"1962-04-17","64.0","26.0","0.00","0.00","T"
"1962-04-18","62.0","27.0","0.00","0.00","0.00"
"1962-04-19","59.0","30.0","0.00","0.00","0.00"
"1962-04-20","60.0","32.0","0.00","0.00","0.00"
"1962-04-21","72.0","46.0","0.15","0.00","0.00"
"1962-04-22","63.0","42.0","0.06","0.00","0.00"
"1962-04-23","63.0","31.0","0.00","0.00","0.00"
"1962-04-24","84.0","46.0","0.00","0.00","0.00"
"1962-04-25","91.0","55.0","0.00","0.00","0.00"
"1962-04-26","82.0","58.0","0.00","0.00","0.00"
"1962-04-27","72.0","37.0","0.25","0.00","0.00"
"1962-04-28","61.0","36.0","0.00","0.00","0.00"
"1962-04-29","59.0","42.0","0.02","0.00","0.00"
"1962-04-30","66.0","43.0","0.08","0.00","0.00"
"1962-05-01","69.0","42.0","0.00","0.00","0.00"
"1962-05-02","74.0","34.0","0.00","0.00","0.00"
"1962-05-03","80.0","49.0","0.00","0.00","0.00"
"1962-05-04","85.0","52.0","T","0.00","0.00"
"1962-05-05","76.0","49.0","0.02","0.00","0.00"
"1962-05-06","57.0","45.0","0.00","0.00","0.00"
"1962-05-07","47.0","41.0","0.14","0.00","0.00"
"1962-05-08","55.0","42.0","T","0.00","0.00"
"1962-05-09","55.0","43.0","T","0.00","0.00"
"1962-05-10","57.0","45.0","T","0.00","0.00"
"1962-05-11","56.0","45.0","1.24","0.00","0.00"
"1962-05-12","76.0","53.0","1.15","0.00","0.00"
"1962-05-13","81.0","62.0","0.98","0.00","0.00"
"1962-05-14","81.0","63.0","0.00","0.00","0.00"
"1962-05-15","85.0","65.0","0.40","0.00","0.00"
"1962-05-16","86.0","68.0","T","0.00","0.00"
"1962-05-17","86.0","66.0","0.00","0.00","0.00"
"1962-05-18","86.0","61.0","1.42","0.00","0.00"
"1962-05-19","73.0","60.0","0.08","0.00","0.00"
"1962-05-20","64.0","49.0","T","0.00","0.00"
"1962-05-21","58.0","47.0","T","0.00","0.00"
"1962-05-22","76.0","58.0","1.01","0.00","0.00"
"1962-05-23","61.0","53.0","0.19","0.00","0.00"
"1962-05-24","67.0","46.0","0.00","0.00","0.00"
"1962-05-25","64.0","43.0","0.00","0.00","0.00"
"1962-05-26","62.0","48.0","0.03","0.00","0.00"
"1962-05-27","67.0","53.0","0.02","0.00","0.00"
"1962-05-28","66.0","55.0","0.70","0.00","0.00"
"1962-05-29","78.0","61.0","0.48","0.00","0.00"
"1962-05-30","70.0","55.0","0.17","0.00","0.00"
"1962-05-31","55.0","48.0","T","0.00","0.00"
"1962-06-01","54.0","46.0","0.00","0.00","0.00"
"1962-06-02","60.0","47.0","0.00","0.00","0.00"
"1962-06-03","67.0","43.0","0.22","0.00","0.00"
"1962-06-04","63.0","54.0","0.18","0.00","0.00"
"1962-06-05","74.0","58.0","T","0.00","0.00"
"1962-06-06","70.0","52.0","T","0.00","0.00"
"1962-06-07","76.0","61.0","0.00","0.00","0.00"
"1962-06-08","73.0","59.0","0.00","0.00","0.00"
"1962-06-09","79.0","63.0","T","0.00","0.00"
"1962-06-10","74.0","57.0","0.13","0.00","0.00"
"1962-06-11","73.0","53.0","T","0.00","0.00"
"1962-06-12","72.0","45.0","0.00","0.00","0.00"
"1962-06-13","77.0","45.0","0.00","0.00","0.00"
"1962-06-14","79.0","53.0","0.00","0.00","0.00"
"1962-06-15","85.0","59.0","0.00","0.00","0.00"
"1962-06-16","85.0","68.0","T","0.00","0.00"
"1962-06-17","84.0","64.0","0.35","0.00","0.00"
"1962-06-18","65.0","53.0","T","0.00","0.00"
"1962-06-19","77.0","49.0","0.00","0.00","0.00"
"1962-06-20","70.0","55.0","0.00","0.00","0.00"
"1962-06-21","78.0","54.0","T","0.00","0.00"
"1962-06-22","82.0","55.0","0.00","0.00","0.00"
"1962-06-23","83.0","55.0","0.02","0.00","0.00"
"1962-06-24","85.0","52.0","0.00","0.00","0.00"
"1962-06-25","84.0","60.0","0.00","0.00","0.00"
"1962-06-26","82.0","60.0","0.00","0.00","0.00"
"1962-06-27","90.0","60.0","0.00","0.00","0.00"
"1962-06-28","95.0","67.0","0.10","0.00","0.00"
"1962-06-29","84.0","64.0","0.48","0.00","0.00"
"1962-06-30","82.0","56.0","0.00","0.00","0.00"
"1962-07-01","72.0","65.0","0.12","0.00","0.00"
"1962-07-02","75.0","64.0","0.30","0.00","0.00"
"1962-07-03","79.0","64.0","T","0.00","0.00"
"1962-07-04","71.0","65.0","0.04","0.00","0.00"
"1962-07-05","80.0","63.0","T","0.00","0.00"
"1962-07-06","87.0","63.0","0.55","0.00","0.00"
"1962-07-07","90.0","67.0","0.60","0.00","0.00"
"1962-07-08","75.0","61.0","T","0.00","0.00"
"1962-07-09","80.0","53.0","0.00","0.00","0.00"
"1962-07-10","83.0","67.0","0.00","0.00","0.00"
"1962-07-11","80.0","61.0","0.00","0.00","0.00"
"1962-07-12","80.0","58.0","0.00","0.00","0.00"
"1962-07-13","70.0","57.0","0.02","0.00","0.00"
"1962-07-14","75.0","56.0","0.32","0.00","0.00"
"1962-07-15","63.0","57.0","0.33","0.00","0.00"
"1962-07-16","70.0","56.0","0.01","0.00","0.00"
"1962-07-17","76.0","55.0","0.00","0.00","0.00"
"1962-07-18","80.0","52.0","0.00","0.00","0.00"
"1962-07-19","81.0","64.0","1.47","0.00","0.00"
"1962-07-20","82.0","65.0","T","0.00","0.00"
"1962-07-21","82.0","53.0","0.99","0.00","0.00"
"1962-07-22","77.0","58.0","0.14","0.00","0.00"
"1962-07-23","67.0","54.0","T","0.00","0.00"
"1962-07-24","85.0","58.0","0.19","0.00","0.00"
"1962-07-25","69.0","55.0","0.00","0.00","0.00"
"1962-07-26","74.0","45.0","0.00","0.00","0.00"
"1962-07-27","74.0","49.0","T","0.00","0.00"
"1962-07-28","73.0","59.0","0.00","0.00","0.00"
"1962-07-29","82.0","55.0","0.04","0.00","0.00"
"1962-07-30","69.0","53.0","0.00","0.00","0.00"
"1962-07-31","81.0","50.0","0.00","0.00","0.00"
"1962-08-01","77.0","49.0","0.00","0.00","0.00"
"1962-08-02","84.0","51.0","0.00","0.00","0.00"
"1962-08-03","71.0","58.0","0.15","0.00","0.00"
"1962-08-04","83.0","56.0","0.00","0.00","0.00"
"1962-08-05","88.0","64.0","0.00","0.00","0.00"
"1962-08-06","82.0","63.0","0.30","0.00","0.00"
"1962-08-07","86.0","59.0","0.00","0.00","0.00"
"1962-08-08","80.0","55.0","0.03","0.00","0.00"
"1962-08-09","74.0","55.0","0.00","0.00","0.00"
"1962-08-10","81.0","58.0","0.00","0.00","0.00"
"1962-08-11","79.0","64.0","0.22","0.00","0.00"
"1962-08-12","72.0","60.0","0.01","0.00","0.00"
"1962-08-13","78.0","53.0","0.00","0.00","0.00"
"1962-08-14","80.0","54.0","0.00","0.00","0.00"
"1962-08-15","84.0","64.0","0.05","0.00","0.00"
"1962-08-16","76.0","47.0","0.00","0.00","0.00"
"1962-08-17","79.0","42.0","0.00","0.00","0.00"
"1962-08-18","82.0","54.0","0.00","0.00","0.00"
"1962-08-19","91.0","57.0","0.00","0.00","0.00"
"1962-08-20","85.0","58.0","T","0.00","0.00"
"1962-08-21","91.0","58.0","0.00","0.00","0.00"
"1962-08-22","80.0","62.0","0.54","0.00","0.00"
"1962-08-23","84.0","68.0","0.67","0.00","0.00"
"1962-08-24","70.0","53.0","T","0.00","0.00"
"1962-08-25","80.0","49.0","0.00","0.00","0.00"
"1962-08-26","82.0","54.0","0.00","0.00","0.00"
"1962-08-27","88.0","60.0","0.00","0.00","0.00"
"1962-08-28","75.0","62.0","0.10","0.00","0.00"
"1962-08-29","79.0","54.0","0.07","0.00","0.00"
"1962-08-30","68.0","61.0","0.60","0.00","0.00"
"1962-08-31","71.0","53.0","0.73","0.00","0.00"
"1962-09-01","79.0","52.0","0.00","0.00","0.00"
"1962-09-02","82.0","55.0","0.00","0.00","0.00"
"1962-09-03","77.0","51.0","0.11","0.00","0.00"
"1962-09-04","62.0","41.0","0.03","0.00","0.00"
"1962-09-05","65.0","36.0","0.00","0.00","0.00"
"1962-09-06","67.0","41.0","0.00","0.00","0.00"
"1962-09-07","74.0","52.0","0.00","0.00","0.00"
"1962-09-08","76.0","59.0","0.47","0.00","0.00"
"1962-09-09","63.0","53.0","0.11","0.00","0.00"
"1962-09-10","56.0","41.0","0.31","0.00","0.00"
