"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1946-01-19","15.0","6.0","0.11","1.30","4.00"
"1946-01-20","16.0","-4.0","T","T","4.00"
"1946-01-21","1.0","-10.0","T","T","4.00"
"1946-01-22","24.0","-11.0","0.00","0.00","4.00"
"1946-01-23","33.0","14.0","0.10","1.10","5.00"
"1946-01-24","17.0","3.0","T","T","5.00"
"1946-01-25","27.0","-15.0","T","T","5.00"
"1946-01-26","2.0","-20.0","0.00","0.00","5.00"
"1946-01-27","23.0","2.0","0.01","0.20","5.00"
"1946-01-28","28.0","16.0","T","T","5.00"
"1946-01-29","38.0","17.0","T","T","5.00"
"1946-01-30","33.0","7.0","0.11","1.50","6.00"
"1946-01-31","9.0","-4.0","0.01","0.20","6.00"
"1946-02-01","13.0","-8.0","0.01","0.10","6.00"
"1946-02-02","2.0","-16.0","0.00","0.00","6.00"
"1946-02-03","21.0","-8.0","0.00","0.00","6.00"
"1946-02-04","36.0","21.0","T","0.00","6.00"
"1946-02-05","45.0","15.0","0.44","T","1.00"
"1946-02-06","19.0","5.0","0.19","5.40","6.00"
"1946-02-07","23.0","2.0","0.00","0.00","6.00"
"1946-02-08","23.0","4.0","T","T","5.00"
"1946-02-09","18.0","-1.0","0.00","0.00","5.00"
"1946-02-10","33.0","4.0","0.00","0.00","5.00"
"1946-02-11","26.0","7.0","0.00","0.00","5.00"
"1946-02-12","23.0","8.0","0.07","1.00","6.00"
"1946-02-13","17.0","-2.0","T","T","6.00"
"1946-02-14","12.0","-10.0","T","T","6.00"
"1946-02-15","30.0","-10.0","0.00","0.00","5.00"
"1946-02-16","36.0","11.0","0.00","0.00","5.00"
"1946-02-17","28.0","12.0","0.00","0.00","3.00"
"1946-02-18","38.0","11.0","0.04","T","2.00"
"1946-02-19","35.0","13.0","T","T","1.00"
"1946-02-20","26.0","5.0","0.01","0.10","1.00"
"1946-02-21","36.0","24.0","0.12","1.20","1.00"
"1946-02-22","29.0","24.0","T","T","1.00"
"1946-02-23","36.0","23.0","0.00","0.00","T"
"1946-02-24","25.0","9.0","0.01","0.20","T"
"1946-02-25","31.0","20.0","0.01","0.20","1.00"
"1946-02-26","24.0","14.0","0.24","3.60","4.00"
"1946-02-27","18.0","5.0","0.01","0.10","4.00"
"1946-02-28","46.0","6.0","0.00","0.00","2.00"
"1946-03-01","40.0","24.0","0.00","0.00","1.00"
"1946-03-02","38.0","29.0","0.00","0.00","1.00"
"1946-03-03","52.0","30.0","0.00","0.00","T"
"1946-03-04","35.0","20.0","0.00","0.00","T"
"1946-03-05","33.0","23.0","0.21","1.50","1.00"
"1946-03-06","37.0","30.0","0.05","T","1.00"
"1946-03-07","37.0","24.0","T","T","1.00"
"1946-03-08","28.0","17.0","0.00","0.00","1.00"
"1946-03-09","38.0","14.0","T","T","T"
"1946-03-10","33.0","18.0","T","T","T"
"1946-03-11","48.0","25.0","0.00","0.00","T"
"1946-03-12","48.0","37.0","0.03","0.00","T"
"1946-03-13","63.0","36.0","0.00","0.00","T"
"1946-03-14","53.0","37.0","0.04","0.00","T"
"1946-03-15","46.0","41.0","0.15","0.00","T"
"1946-03-16","52.0","41.0","0.04","0.00","T"
"1946-03-17","43.0","37.0","0.24","0.00","T"
"1946-03-18","56.0","36.0","0.01","0.00","T"
"1946-03-19","64.0","31.0","0.00","0.00","0.00"
"1946-03-20","60.0","35.0","0.00","0.00","0.00"
"1946-03-21","62.0","44.0","0.04","0.00","0.00"
"1946-03-22","49.0","37.0","0.04","0.00","0.00"
"1946-03-23","51.0","36.0","0.00","0.00","0.00"
"1946-03-24","61.0","38.0","0.00","0.00","0.00"
"1946-03-25","61.0","46.0","0.35","0.00","0.00"
"1946-03-26","62.0","37.0","0.00","0.00","0.00"
"1946-03-27","75.0","44.0","0.00","0.00","0.00"
"1946-03-28","78.0","51.0","0.00","0.00","0.00"
"1946-03-29","69.0","43.0","0.00","0.00","0.00"
"1946-03-30","56.0","39.0","0.00","0.00","0.00"
"1946-03-31","62.0","40.0","0.00","0.00","0.00"
"1946-04-01","66.0","43.0","0.00","0.00","0.00"
"1946-04-02","52.0","40.0","0.00","0.00","0.00"
"1946-04-03","46.0","35.0","0.30","0.00","0.00"
"1946-04-04","41.0","32.0","0.02","0.10","0.00"
"1946-04-05","52.0","32.0","0.00","0.00","0.00"
"1946-04-06","54.0","30.0","0.00","0.00","0.00"
"1946-04-07","48.0","39.0","0.19","0.00","0.00"
"1946-04-08","50.0","34.0","0.00","0.00","0.00"
"1946-04-09","48.0","26.0","0.00","0.00","0.00"
"1946-04-10","52.0","33.0","T","0.00","0.00"
"1946-04-11","55.0","36.0","0.00","0.00","0.00"
"1946-04-12","64.0","34.0","0.00","0.00","0.00"
"1946-04-13","73.0","47.0","0.00","0.00","0.00"
"1946-04-14","65.0","45.0","0.00","0.00","0.00"
"1946-04-15","54.0","38.0","0.00","0.00","0.00"
"1946-04-16","62.0","33.0","0.00","0.00","0.00"
"1946-04-17","75.0","44.0","T","0.00","0.00"
"1946-04-18","66.0","39.0","T","0.00","0.00"
"1946-04-19","72.0","49.0","0.00","0.00","0.00"
"1946-04-20","70.0","41.0","0.00","0.00","0.00"
"1946-04-21","81.0","51.0","T","0.00","0.00"
"1946-04-22","70.0","52.0","0.12","0.00","0.00"
"1946-04-23","70.0","44.0","0.00","0.00","0.00"
"1946-04-24","73.0","49.0","0.00","0.00","0.00"
"1946-04-25","63.0","45.0","0.00","0.00","0.00"
"1946-04-26","54.0","36.0","0.00","0.00","0.00"
"1946-04-27","61.0","31.0","0.02","0.00","0.00"
"1946-04-28","67.0","43.0","0.01","0.00","0.00"
"1946-04-29","76.0","49.0","0.00","0.00","0.00"
"1946-04-30","83.0","52.0","0.00","0.00","0.00"
"1946-05-01","80.0","54.0","0.00","0.00","0.00"
"1946-05-02","70.0","53.0","T","0.00","0.00"
"1946-05-03","66.0","53.0","T","0.00","0.00"
"1946-05-04","55.0","44.0","0.03","0.00","0.00"
"1946-05-05","57.0","42.0","0.00","0.00","0.00"
"1946-05-06","55.0","36.0","T","0.00","0.00"
"1946-05-07","61.0","40.0","T","0.00","0.00"
"1946-05-08","69.0","39.0","0.00","0.00","0.00"
"1946-05-09","69.0","39.0","T","0.00","0.00"
"1946-05-10","51.0","31.0","T","T","0.00"
"1946-05-11","52.0","27.0","0.35","2.80","0.00"
"1946-05-12","52.0","28.0","T","0.20","0.00"
"1946-05-13","77.0","44.0","0.00","0.00","0.00"
"1946-05-14","69.0","44.0","0.05","0.00","0.00"
"1946-05-15","59.0","41.0","0.00","0.00","0.00"
"1946-05-16","68.0","42.0","0.00","0.00","0.00"
"1946-05-17","54.0","47.0","0.10","0.00","0.00"
"1946-05-18","57.0","43.0","T","0.00","0.00"
"1946-05-19","61.0","46.0","T","0.00","0.00"
"1946-05-20","58.0","44.0","0.10","0.00","0.00"
"1946-05-21","71.0","37.0","0.00","0.00","0.00"
"1946-05-22","63.0","52.0","1.01","0.00","0.00"
"1946-05-23","67.0","57.0","1.24","0.00","0.00"
"1946-05-24","60.0","44.0","0.11","0.00","0.00"
"1946-05-25","69.0","45.0","T","0.00","0.00"
"1946-05-26","80.0","45.0","0.00","0.00","0.00"
"1946-05-27","86.0","51.0","0.00","0.00","0.00"
"1946-05-28","86.0","60.0","0.00","0.00","0.00"
"1946-05-29","81.0","57.0","0.00","0.00","0.00"
"1946-05-30","79.0","57.0","0.00","0.00","0.00"
"1946-05-31","64.0","39.0","0.05","0.00","0.00"
"1946-06-01","54.0","37.0","0.00","0.00","0.00"
"1946-06-02","61.0","35.0","0.00","0.00","0.00"
"1946-06-03","71.0","41.0","0.00","0.00","0.00"
"1946-06-04","75.0","47.0","0.00","0.00","0.00"
"1946-06-05","79.0","58.0","2.11","0.00","0.00"
"1946-06-06","82.0","60.0","0.00","0.00","0.00"
"1946-06-07","85.0","62.0","0.11","0.00","0.00"
"1946-06-08","71.0","56.0","0.00","0.00","0.00"
"1946-06-09","76.0","51.0","1.01","0.00","0.00"
"1946-06-10","92.0","57.0","1.55","0.00","0.00"
"1946-06-11","81.0","62.0","0.00","0.00","0.00"
"1946-06-12","75.0","58.0","T","0.00","0.00"
"1946-06-13","75.0","59.0","0.00","0.00","0.00"
"1946-06-14","86.0","58.0","0.04","0.00","0.00"
"1946-06-15","80.0","64.0","0.81","0.00","0.00"
"1946-06-16","83.0","70.0","0.00","0.00","0.00"
"1946-06-17","74.0","59.0","0.10","0.00","0.00"
"1946-06-18","68.0","55.0","0.00","0.00","0.00"
"1946-06-19","56.0","48.0","0.47","0.00","0.00"
"1946-06-20","54.0","48.0","0.13","0.00","0.00"
"1946-06-21","76.0","48.0","0.00","0.00","0.00"
"1946-06-22","87.0","56.0","0.00","0.00","0.00"
"1946-06-23","93.0","70.0","0.00","0.00","0.00"
"1946-06-24","88.0","64.0","1.33","0.00","0.00"
"1946-06-25","77.0","62.0","0.01","0.00","0.00"
"1946-06-26","83.0","58.0","0.00","0.00","0.00"
"1946-06-27","90.0","68.0","T","0.00","0.00"
"1946-06-28","80.0","68.0","0.02","0.00","0.00"
"1946-06-29","86.0","65.0","0.11","0.00","0.00"
"1946-06-30","81.0","60.0","0.00","0.00","0.00"
"1946-07-01","78.0","55.0","0.00","0.00","0.00"
"1946-07-02","80.0","60.0","T","0.00","0.00"
"1946-07-03","82.0","65.0","0.01","0.00","0.00"
"1946-07-04","78.0","61.0","T","0.00","0.00"
"1946-07-05","93.0","64.0","0.00","0.00","0.00"
"1946-07-06","90.0","68.0","1.53","0.00","0.00"
"1946-07-07","86.0","68.0","0.12","0.00","0.00"
"1946-07-08","91.0","67.0","0.00","0.00","0.00"
"1946-07-09","93.0","72.0","0.00","0.00","0.00"
"1946-07-10","82.0","69.0","0.10","0.00","0.00"
"1946-07-11","78.0","63.0","0.00","0.00","0.00"
"1946-07-12","86.0","59.0","0.00","0.00","0.00"
"1946-07-13","93.0","65.0","0.00","0.00","0.00"
"1946-07-14","80.0","63.0","0.64","0.00","0.00"
"1946-07-15","78.0","56.0","0.00","0.00","0.00"
"1946-07-16","84.0","64.0","0.00","0.00","0.00"
"1946-07-17","82.0","68.0","0.00","0.00","0.00"
"1946-07-18","83.0","71.0","0.21","0.00","0.00"
"1946-07-19","82.0","67.0","0.00","0.00","0.00"
"1946-07-20","81.0","62.0","0.05","0.00","0.00"
"1946-07-21","78.0","58.0","0.00","0.00","0.00"
"1946-07-22","83.0","59.0","0.00","0.00","0.00"
"1946-07-23","80.0","63.0","0.08","0.00","0.00"
"1946-07-24","72.0","58.0","T","0.00","0.00"
"1946-07-25","79.0","59.0","T","0.00","0.00"
"1946-07-26","83.0","56.0","0.00","0.00","0.00"
"1946-07-27","87.0","63.0","0.00","0.00","0.00"
"1946-07-28","90.0","63.0","T","0.00","0.00"
"1946-07-29","89.0","68.0","0.02","0.00","0.00"
"1946-07-30","86.0","67.0","T","0.00","0.00"
"1946-07-31","89.0","65.0","0.00","0.00","0.00"
"1946-08-01","86.0","71.0","T","0.00","0.00"
"1946-08-02","86.0","70.0","T","0.00","0.00"
"1946-08-03","85.0","64.0","0.00","0.00","0.00"
"1946-08-04","83.0","53.0","T","0.00","0.00"
"1946-08-05","85.0","62.0","T","0.00","0.00"
"1946-08-06","86.0","58.0","0.00","0.00","0.00"
"1946-08-07","79.0","64.0","0.03","0.00","0.00"
"1946-08-08","91.0","63.0","0.00","0.00","0.00"
"1946-08-09","73.0","59.0","0.01","0.00","0.00"
"1946-08-10","70.0","55.0","0.00","0.00","0.00"
"1946-08-11","73.0","49.0","0.00","0.00","0.00"
"1946-08-12","77.0","56.0","0.00","0.00","0.00"
"1946-08-13","84.0","54.0","0.00","0.00","0.00"
"1946-08-14","78.0","57.0","0.00","0.00","0.00"
"1946-08-15","85.0","63.0","0.00","0.00","0.00"
"1946-08-16","95.0","64.0","T","0.00","0.00"
"1946-08-17","93.0","67.0","T","0.00","0.00"
"1946-08-18","70.0","57.0","0.00","0.00","0.00"
"1946-08-19","74.0","57.0","0.00","0.00","0.00"
"1946-08-20","84.0","54.0","0.00","0.00","0.00"
"1946-08-21","78.0","60.0","0.01","0.00","0.00"
"1946-08-22","80.0","54.0","0.00","0.00","0.00"
"1946-08-23","83.0","55.0","0.00","0.00","0.00"
"1946-08-24","83.0","57.0","0.00","0.00","0.00"
"1946-08-25","83.0","55.0","0.00","0.00","0.00"
"1946-08-26","78.0","57.0","0.01","0.00","0.00"
"1946-08-27","70.0","53.0","0.37","0.00","0.00"
"1946-08-28","62.0","50.0","T","0.00","0.00"
"1946-08-29","69.0","45.0","0.00","0.00","0.00"
"1946-08-30","76.0","52.0","0.00","0.00","0.00"
"1946-08-31","82.0","51.0","0.00","0.00","0.00"
"1946-09-01","64.0","46.0","0.00","0.00","0.00"
"1946-09-02","67.0","47.0","T","0.00","0.00"
"1946-09-03","77.0","44.0","0.00","0.00","0.00"
"1946-09-04","85.0","57.0","0.00","0.00","0.00"
"1946-09-05","75.0","64.0","2.57","0.00","0.00"
"1946-09-06","81.0","60.0","T","0.00","0.00"
"1946-09-07","60.0","51.0","0.69","0.00","0.00"
"1946-09-08","58.0","50.0","0.75","0.00","0.00"
"1946-09-09","72.0","55.0","1.00","0.00","0.00"
"1946-09-10","72.0","54.0","T","0.00","0.00"
"1946-09-11","67.0","52.0","0.00","0.00","0.00"
"1946-09-12","69.0","56.0","0.00","0.00","0.00"
"1946-09-13","63.0","49.0","T","0.00","0.00"
"1946-09-14","78.0","56.0","0.06","0.00","0.00"
"1946-09-15","82.0","58.0","0.00","0.00","0.00"
"1946-09-16","82.0","58.0","0.00","0.00","0.00"
"1946-09-17","82.0","62.0","0.00","0.00","0.00"
"1946-09-18","80.0","60.0","0.00","0.00","0.00"
"1946-09-19","65.0","51.0","0.89","0.00","0.00"
"1946-09-20","70.0","45.0","0.00","0.00","0.00"
"1946-09-21","77.0","53.0","0.00","0.00","0.00"
"1946-09-22","69.0","49.0","0.23","0.00","0.00"
"1946-09-23","53.0","42.0","T","0.00","0.00"
"1946-09-24","50.0","39.0","0.28","0.00","0.00"
"1946-09-25","72.0","36.0","0.00","0.00","0.00"
"1946-09-26","73.0","51.0","0.04","0.00","0.00"
"1946-09-27","74.0","49.0","0.07","0.00","0.00"
"1946-09-28","50.0","38.0","T","0.00","0.00"
"1946-09-29","60.0","34.0","0.00","0.00","0.00"
"1946-09-30","65.0","37.0","0.00","0.00","0.00"
"1946-10-01","68.0","41.0","0.00","0.00","0.00"
"1946-10-02","76.0","48.0","0.00","0.00","0.00"
"1946-10-03","70.0","54.0","0.03","0.00","0.00"
"1946-10-04","64.0","48.0","0.38","0.00","0.00"
"1946-10-05","78.0","59.0","0.54","0.00","0.00"
"1946-10-06","67.0","46.0","0.01","0.00","0.00"
"1946-10-07","55.0","41.0","0.03","0.00","0.00"
"1946-10-08","58.0","42.0","T","0.00","0.00"
"1946-10-09","71.0","37.0","0.00","0.00","0.00"
"1946-10-10","57.0","44.0","0.77","0.00","0.00"
"1946-10-11","44.0","34.0","0.16","T","0.00"
"1946-10-12","39.0","30.0","T","T","0.00"
"1946-10-13","55.0","32.0","0.00","0.00","0.00"
"1946-10-14","65.0","38.0","0.00","0.00","0.00"
"1946-10-15","66.0","44.0","0.01","0.00","0.00"
"1946-10-16","48.0","37.0","0.00","0.00","0.00"
"1946-10-17","46.0","34.0","0.00","0.00","0.00"
"1946-10-18","58.0","29.0","0.00","0.00","0.00"
"1946-10-19","60.0","36.0","0.00","0.00","0.00"
"1946-10-20","64.0","38.0","0.00","0.00","0.00"
"1946-10-21","70.0","47.0","0.00","0.00","0.00"
"1946-10-22","67.0","48.0","0.00","0.00","0.00"
"1946-10-23","73.0","48.0","0.14","0.00","0.00"
"1946-10-24","62.0","41.0","0.34","0.00","0.00"
"1946-10-25","54.0","38.0","T","0.00","0.00"
"1946-10-26","45.0","40.0","0.01","0.00","0.00"
"1946-10-27","56.0","37.0","0.00","0.00","0.00"
"1946-10-28","68.0","45.0","0.01","0.00","0.00"
"1946-10-29","70.0","43.0","0.07","0.00","0.00"
"1946-10-30","71.0","38.0","0.01","0.00","0.00"
"1946-10-31","58.0","38.0","0.00","0.00","0.00"
"1946-11-01","49.0","37.0","0.00","0.00","0.00"
"1946-11-02","52.0","32.0","0.00","0.00","0.00"
"1946-11-03","49.0","32.0","0.00","0.00","0.00"
"1946-11-04","53.0","30.0","0.00","0.00","0.00"
"1946-11-05","57.0","28.0","0.00","0.00","0.00"
"1946-11-06","48.0","31.0","0.14","0.00","0.00"
"1946-11-07","45.0","36.0","0.38","T","0.00"
"1946-11-08","40.0","36.0","0.02","T","0.00"
"1946-11-09","38.0","31.0","0.07","0.20","T"
"1946-11-10","37.0","32.0","0.21","2.10","1.00"
"1946-11-11","40.0","29.0","T","T","0.00"
"1946-11-12","39.0","25.0","0.00","0.00","0.00"
"1946-11-13","45.0","29.0","0.00","0.00","0.00"
"1946-11-14","54.0","27.0","0.00","0.00","0.00"
"1946-11-15","60.0","39.0","0.19","0.00","0.00"
"1946-11-16","45.0","19.0","0.03","T","0.00"
"1946-11-17","33.0","15.0","0.00","0.00","0.00"
"1946-11-18","44.0","33.0","0.00","0.00","0.00"
"1946-11-19","47.0","30.0","0.00","0.00","0.00"
"1946-11-20","50.0","30.0","0.00","0.00","0.00"
"1946-11-21","49.0","12.0","0.02","0.20","T"
"1946-11-22","17.0","8.0","T","T","T"
"1946-11-23","34.0","11.0","0.00","0.00","T"
"1946-11-24","34.0","13.0","0.14","1.40","2.00"
"1946-11-25","28.0","2.0","0.00","0.00","2.00"
"1946-11-26","40.0","21.0","0.00","0.00","1.00"
"1946-11-27","27.0","15.0","0.00","0.00","1.00"
"1946-11-28","38.0","17.0","0.00","0.00","T"
"1946-11-29","24.0","14.0","0.02","0.20","T"
"1946-11-30","30.0","24.0","T","T","T"
"1946-12-01","24.0","0.0","T","T","T"
"1946-12-02","29.0","3.0","0.00","0.00","T"
"1946-12-03","34.0","22.0","0.00","0.00","T"
"1946-12-04","47.0","22.0","0.00","0.00","T"
"1946-12-05","38.0","29.0","0.00","0.00","T"
"1946-12-06","43.0","31.0","0.00","0.00","T"
"1946-12-07","40.0","30.0","T","0.00","0.00"
"1946-12-08","48.0","36.0","T","0.00","0.00"
"1946-12-09","36.0","33.0","T","0.00","0.00"
"1946-12-10","38.0","29.0","T","0.00","0.00"
"1946-12-11","52.0","34.0","0.00","0.00","0.00"
"1946-12-12","41.0","9.0","0.00","0.00","0.00"
"1946-12-13","14.0","5.0","0.00","0.00","0.00"
"1946-12-14","19.0","9.0","T","0.10","0.00"
"1946-12-15","22.0","16.0","0.04","0.60","1.00"
"1946-12-16","34.0","5.0","0.09","0.90","2.00"
"1946-12-17","5.0","-3.0","T","T","2.00"
"1946-12-18","13.0","-3.0","T","T","1.00"
"1946-12-19","32.0","7.0","0.00","0.00","1.00"
"1946-12-20","33.0","20.0","0.01","0.20","1.00"
"1946-12-21","31.0","25.0","0.02","0.30","2.00"
"1946-12-22","32.0","23.0","0.00","0.00","1.00"
"1946-12-23","32.0","14.0","0.00","0.00","1.00"
"1946-12-24","25.0","11.0","0.00","0.00","1.00"
"1946-12-25","35.0","11.0","0.01","0.20","1.00"
"1946-12-26","20.0","1.0","0.00","0.00","1.00"
"1946-12-27","28.0","19.0","0.30","1.00","2.00"
"1946-12-28","19.0","6.0","0.15","1.70","2.00"
"1946-12-29","9.0","-10.0","0.06","0.90","4.00"
"1946-12-30","4.0","-14.0","0.00","0.00","4.00"
"1946-12-31","0.0","-22.0","0.00","0.00","4.00"
"1947-01-01","15.0","-10.0","0.00","0.00","4.00"
"1947-01-02","10.0","0.0","T","T","4.00"
"1947-01-03","2.0","-11.0","0.00","0.00","4.00"
"1947-01-04","21.0","-9.0","T","T","4.00"
"1947-01-05","23.0","6.0","T","T","4.00"
"1947-01-06","33.0","4.0","0.00","0.00","4.00"
"1947-01-07","35.0","22.0","T","T","3.00"
"1947-01-08","35.0","16.0","T","T","3.00"
"1947-01-09","29.0","10.0","0.00","0.00","3.00"
"1947-01-10","40.0","27.0","0.00","0.00","2.00"
"1947-01-11","37.0","13.0","0.00","0.00","2.00"
"1947-01-12","23.0","10.0","0.12","2.00","2.00"
"1947-01-13","39.0","23.0","0.06","0.10","4.00"
"1947-01-14","38.0","13.0","0.00","0.00","2.00"
"1947-01-15","13.0","7.0","T","T","2.00"
"1947-01-16","28.0","3.0","0.00","0.00","2.00"
"1947-01-17","42.0","22.0","0.00","0.00","1.00"
"1947-01-18","45.0","20.0","0.00","0.00","0.00"
"1947-01-19","47.0","32.0","0.00","0.00","T"
"1947-01-20","35.0","-9.0","T","T","T"
"1947-01-21","6.0","-9.0","T","T","T"
"1947-01-22","30.0","4.0","0.00","0.00","T"
"1947-01-23","47.0","25.0","T","0.00","T"
"1947-01-24","45.0","32.0","T","T","T"
"1947-01-25","44.0","32.0","T","0.00","T"
"1947-01-26","49.0","31.0","0.00","0.00","T"
"1947-01-27","40.0","23.0","0.04","0.40","T"
"1947-01-28","25.0","18.0","0.08","1.00","T"
"1947-01-29","25.0","19.0","0.04","0.50","2.00"
"1947-01-30","22.0","15.0","0.37","3.60","5.00"
"1947-01-31","25.0","8.0","T","T","5.00"
"1947-02-01","16.0","-10.0","0.06","0.60","6.00"
"1947-02-02","26.0","-7.0","0.00","0.00","6.00"
"1947-02-03","30.0","-5.0","T","T","6.00"
"1947-02-04","6.0","-6.0","0.00","0.00","5.00"
"1947-02-05","8.0","-9.0","0.00","0.00","5.00"
"1947-02-06","14.0","-2.0","T","T","5.00"
"1947-02-07","10.0","-2.0","0.06","0.60","6.00"
"1947-02-08","12.0","0.0","T","T","6.00"
"1947-02-09","17.0","0.0","T","T","5.00"
"1947-02-10","25.0","8.0","T","T","5.00"
"1947-02-11","37.0","9.0","0.00","0.00","5.00"
"1947-02-12","37.0","22.0","T","T","5.00"
"1947-02-13","46.0","33.0","0.00","0.00","3.00"
"1947-02-14","36.0","24.0","T","T","2.00"
"1947-02-15","34.0","22.0","T","T","2.00"
"1947-02-16","32.0","24.0","T","T","2.00"
"1947-02-17","36.0","6.0","0.01","T","T"
"1947-02-18","10.0","-2.0","0.00","0.00","T"
"1947-02-19","23.0","2.0","0.02","0.20","T"
"1947-02-20","19.0","7.0","0.02","0.20","0.00"
"1947-02-21","18.0","7.0","T","T","0.00"
"1947-02-22","19.0","4.0","T","T","0.00"
"1947-02-23","19.0","3.0","0.02","0.20","1.00"
"1947-02-24","25.0","16.0","0.01","0.10","1.00"
"1947-02-25","26.0","20.0","T","T","1.00"
"1947-02-26","22.0","7.0","T","T","1.00"
"1947-02-27","20.0","3.0","0.00","0.00","T"
"1947-02-28","25.0","7.0","0.00","0.00","T"
"1947-03-01","25.0","16.0","T","T","T"
"1947-03-02","26.0","15.0","T","T","T"
"1947-03-03","27.0","17.0","T","T","T"
"1947-03-04","29.0","12.0","0.00","0.00","0.00"
"1947-03-05","34.0","16.0","0.00","0.00","0.00"
"1947-03-06","37.0","17.0","0.00","0.00","0.00"
"1947-03-07","37.0","25.0","T","T","T"
"1947-03-08","36.0","24.0","T","T","0.00"
"1947-03-09","38.0","27.0","T","T","0.00"
"1947-03-10","39.0","25.0","0.01","0.10","0.00"
"1947-03-11","38.0","31.0","0.07","0.20","0.00"
"1947-03-12","38.0","35.0","0.03","0.00","0.00"
"1947-03-13","35.0","23.0","T","T","0.00"
"1947-03-14","23.0","13.0","0.05","0.60","T"
"1947-03-15","28.0","17.0","0.05","0.50","2.00"
"1947-03-16","31.0","12.0","0.00","0.00","1.00"
"1947-03-17","35.0","15.0","0.00","0.00","T"
"1947-03-18","42.0","19.0","0.00","0.00","T"
"1947-03-19","39.0","22.0","0.00","0.00","0.00"
"1947-03-20","35.0","23.0","0.17","1.70","T"
"1947-03-21","36.0","26.0","0.02","0.20","T"
"1947-03-22","58.0","29.0","0.00","0.00","0.00"
"1947-03-23","56.0","39.0","T","0.00","0.00"
"1947-03-24","42.0","26.0","T","T","0.00"
"1947-03-25","26.0","17.0","T","T","0.00"
"1947-03-26","34.0","15.0","0.00","0.00","0.00"
"1947-03-27","41.0","20.0","T","T","0.00"
"1947-03-28","41.0","29.0","T","T","0.00"
"1947-03-29","36.0","18.0","T","T","0.00"
"1947-03-30","34.0","22.0","T","T","0.00"
"1947-03-31","41.0","31.0","0.07","T","0.00"
"1947-04-01","39.0","35.0","0.32","0.00","0.00"
"1947-04-02","54.0","36.0","T","0.00","0.00"
"1947-04-03","44.0","35.0","T","0.00","0.00"
"1947-04-04","43.0","36.0","0.24","0.00","0.00"
"1947-04-05","45.0","35.0","0.25","0.00","0.00"
"1947-04-06","36.0","29.0","0.13","0.90","T"
"1947-04-07","44.0","27.0","0.00","0.00","0.00"
"1947-04-08","38.0","30.0","0.02","T","0.00"
"1947-04-09","42.0","27.0","T","0.00","0.00"
"1947-04-10","44.0","37.0","0.30","0.00","0.00"
"1947-04-11","39.0","29.0","0.11","0.40","T"
"1947-04-12","44.0","26.0","0.00","0.00","0.00"
"1947-04-13","54.0","30.0","0.02","0.00","0.00"
"1947-04-14","45.0","34.0","T","T","0.00"
"1947-04-15","45.0","34.0","T","T","0.00"
"1947-04-16","49.0","27.0","T","0.00","0.00"
"1947-04-17","44.0","30.0","0.08","0.70","0.00"
"1947-04-18","45.0","31.0","0.06","T","0.00"
"1947-04-19","50.0","28.0","0.00","0.00","0.00"
"1947-04-20","58.0","30.0","0.00","0.00","0.00"
"1947-04-21","50.0","37.0","0.11","0.00","0.00"
"1947-04-22","46.0","40.0","0.22","0.00","0.00"
"1947-04-23","46.0","36.0","0.19","0.00","0.00"
"1947-04-24","52.0","34.0","0.00","0.00","0.00"
"1947-04-25","53.0","39.0","T","0.00","0.00"
"1947-04-26","70.0","41.0","T","0.00","0.00"
"1947-04-27","55.0","36.0","0.00","0.00","0.00"
"1947-04-28","75.0","37.0","T","0.00","0.00"
"1947-04-29","69.0","53.0","0.11","0.00","0.00"
"1947-04-30","81.0","48.0","0.28","0.00","0.00"
"1947-05-01","53.0","40.0","1.07","0.00","0.00"
"1947-05-02","65.0","41.0","T","0.00","0.00"
"1947-05-03","74.0","43.0","T","0.00","0.00"
"1947-05-04","57.0","45.0","0.00","0.00","0.00"
"1947-05-05","56.0","45.0","0.00","0.00","0.00"
"1947-05-06","51.0","37.0","0.46","0.20","0.00"
"1947-05-07","51.0","33.0","0.00","0.00","0.00"
"1947-05-08","50.0","33.0","0.00","0.00","0.00"
"1947-05-09","62.0","35.0","0.00","0.00","0.00"
"1947-05-10","67.0","39.0","0.00","0.00","0.00"
"1947-05-11","77.0","54.0","0.00","0.00","0.00"
"1947-05-12","71.0","57.0","0.15","0.00","0.00"
"1947-05-13","58.0","46.0","0.04","0.00","0.00"
"1947-05-14","64.0","45.0","0.00","0.00","0.00"
"1947-05-15","72.0","54.0","0.00","0.00","0.00"
"1947-05-16","74.0","46.0","0.00","0.00","0.00"
"1947-05-17","68.0","50.0","0.00","0.00","0.00"
"1947-05-18","80.0","50.0","0.23","0.00","0.00"
"1947-05-19","68.0","53.0","T","0.00","0.00"
"1947-05-20","65.0","45.0","0.01","0.00","0.00"
"1947-05-21","60.0","41.0","0.00","0.00","0.00"
"1947-05-22","60.0","46.0","0.07","0.00","0.00"
"1947-05-23","62.0","41.0","0.00","0.00","0.00"
"1947-05-24","72.0","44.0","T","0.00","0.00"
"1947-05-25","72.0","46.0","0.34","0.00","0.00"
"1947-05-26","61.0","39.0","T","0.00","0.00"
"1947-05-27","56.0","38.0","0.15","0.00","0.00"
"1947-05-28","46.0","37.0","0.00","0.00","0.00"
"1947-05-29","53.0","35.0","T","0.00","0.00"
